날짜,동아쏘시오홀딩스,세아베스틸지주,오리온홀딩스,아모레퍼시픽홀딩스,현대지에프홀딩스,영원무역홀딩스,삼성물산,KT,LG유플러스,강원랜드,KOSPI
2022-10-20,0.008087602046849482,-0.018072781059694506,-0.010507977598415093,0.011904902506318458,0.02586749309874057,0.0038759738446929397,0.01826534797729319,0.0028328630843041072,0.01818231908319033,-0.010787591128997352,-0.008685889963439003
2022-10-21,-0.013169206611558211,-0.015314234973042481,-0.0035273405179684107,0.0,-0.028913775477921448,-0.0058196090532640415,-0.009090971701251963,0.011251876797434847,0.01342302033214077,0.002166848085090293,-0.0022431805687513624
2022-10-24,0.020193883749180092,0.021374859584733612,0.0035273405179684406,0.01176484157958643,0.025945397913008494,0.0,0.013605652055778678,0.0027932979056126536,-0.004454350349380309,0.0,0.010356824450766003
2022-10-25,-0.012065246116668472,-0.021374859584733563,-0.0035273405179684107,-0.029675768146116666,-0.01057481118803579,-0.011741817876683174,-0.009049835519917927,0.004175371410480592,0.004454350349380375,-0.00433840159859813,-0.000487561597856671
2022-10-26,0.0020192774935911427,-0.021841741915048753,0.0,-0.016194685919980606,-0.013729127803240808,0.0019665689720408473,0.018018505502678212,0.011049836186584935,0.0,-0.008733679968754553,0.006462094051703656
2022-10-27,0.02494340468516723,0.04623319503920786,0.0035273405179684406,0.03607605647380959,0.022930941063916892,0.01945586661536588,0.06062462181643484,0.0054794657646255705,0.013245226750020723,-0.002195390563435615,0.017284282974867428
2022-10-28,0.004906806010586387,-0.009077218151116652,0.01398624197473987,0.017561426929947208,-0.02152611760646805,-0.001928640906405597,-0.008438868645864595,0.0,0.0,0.028170876966696224,-0.008944187354423944
2022-10-31,0.0,0.0180727810596946,-0.006968669316093316,-0.04550735732050662,0.0032702668715450414,0.04344403658699848,0.004228336109521105,0.0,0.0043763745997987815,-0.017241806434506103,0.01105225837792691
2022-11-01,0.0,0.04665569164079942,0.0,0.03383407301578187,0.004421182303472686,-0.00928511777567954,0.012578782206860185,-0.023497971267303873,-0.004376374599798888,0.006500564603093463,0.017979109562339078
2022-11-02,0.014597483027465864,0.0028449521322313448,-0.003502630551202112,0.015534292962184204,-0.004421182303472655,0.014815085785140682,-0.00836824967051658,0.00974259619881862,-0.004395611473038109,-0.008676844025688971,0.0007063220394288979
2022-11-03,-0.029411213125396917,0.039002157803269176,-0.010582109330536972,-0.029327615094520063,-0.01717083231468211,-0.012951152347077893,0.016667052485211643,-0.008344971932180647,-0.0088496152769825,0.0021762794225954484,-0.003300446198334448
2022-11-04,0.014813730097931207,-0.005479465764625596,0.01757514482150749,0.06713930283762852,0.03679968097696469,-0.005602255548669898,-0.004140792666031388,0.019364367181791152,0.04348511193973889,0.01510276818575665,0.008235038842286468
2022-11-07,0.00489288991608286,0.008207980417829582,-0.003490404939768491,-0.020619287202735703,-0.008958369316616194,0.009319731948802227,0.0,-0.005494519317640702,-0.00426439878645754,0.0021390382487494423,0.0098979245511865
2022-11-08,0.0,0.0027210901143605863,0.0034904049397685676,0.04626171781607334,0.008958369316616158,-0.00371747640013242,0.008264509849893431,0.00549451931764078,0.00851068966790861,0.012739025777429712,0.011423712999990674
2022-11-09,0.0,0.010810916104215676,0.0,0.009000960858976123,0.023950534794379492,0.007421184337616826,0.004106781952653502,0.013605652055778678,0.01680711831638119,-0.00634922767865878,0.010519538485818405
2022-11-10,-0.0097996959266692,0.008032171697264253,0.006944472352810995,-0.025409715525368325,0.004233046311960869,0.007366515816762646,-0.004106781952653359,-0.012236726448436921,-0.01680711831638129,0.0063492276786587445,-0.009190723205946496
2022-11-11,0.0,0.010610179112015469,0.010327114155849524,0.05715841383994862,0.00885353282052614,0.0018331810816609117,0.012270092591814401,0.0013670542115330967,0.012631746905900564,0.018809331957496293,0.03313447001716852
2022-11-14,0.0,0.0,0.010221554071538009,0.015504186535965254,0.0,0.05175106505244543,-0.004073325387635786,0.002728514653203914,0.0,0.004132237284910591,-0.0034329707502835267
2022-11-15,0.004906806010586387,-0.010610179112015571,0.0,0.06132824550732295,0.00855737531385504,-0.010489606671019547,0.004073325387635869,-0.006835296605857478,-0.008403410796379504,-0.004132237284910495,0.002292643961405291
2022-11-16,-0.004906806010586535,0.026317308317373358,-0.006802747322752523,0.0016064260482737947,-0.0013117623218977495,0.0,0.01212136053234482,-0.004123717183862041,-0.012739025777429714,0.0,-0.001161810457080719
2022-11-17,-0.004941193700734035,-0.03434948001463768,0.016920877488337177,-0.0016064260482736878,0.0013117623218977263,-0.021315194199046858,-0.036813973122716316,0.0,0.021142436573809164,-0.004149383546811478,-0.014043947224583277
2022-11-18,0.0,0.01069528911674795,-0.01351371916672282,0.019108861698046507,0.0,-0.0072072384049492715,0.01242251999855711,0.008230499136515444,0.00833338155914424,0.0,0.0006465632117994424
2022-11-21,-0.014961438595779036,0.010582109330537008,-0.006825965070399871,-0.07872916486021328,-0.012974343625693486,0.0018066852249490513,0.00819676720417849,-0.0013670542115330011,-0.0083333815591443,0.008281620831722018,-0.010271514119621603
2022-11-22,-0.009093853429570945,0.007863736460214451,0.013605652055778678,-0.025930579921002447,-0.002881526985510324,-0.007246408520767198,0.0,0.008174432439558127,0.00833338155914424,-0.012448293526567917,-0.005898743882613986
2022-11-23,0.019089561638739462,0.010389703849135868,0.023373351185308804,0.03949010970663479,0.010159097974203635,0.005439723295818121,-0.024794658613216277,0.008108152528422525,0.008264509849893431,0.01038430930571639,0.005282724464723954
2022-11-24,0.009906924087344624,-0.02353049741019416,-0.003305788134499544,0.052471051737453575,0.0,0.0036101122240997934,0.004175371410480592,-0.013550342831107676,-0.012422519998557209,0.004123717183862156,0.009598084935763824
2022-11-25,0.009799695926669204,0.002642009462838576,0.0033057881344994103,-0.016103407566578735,-0.0015393076156546733,0.0,-0.0041753714104806215,0.012203541280729063,0.0,-0.008264509849893424,-0.0014223674769874941
2022-11-28,-0.0097996959266692,0.002635047638005032,-0.006622540760493382,0.06138827210173205,-0.011509644542653491,0.0018001805041478473,0.0,0.0013468015503787952,-0.0041753714104806215,-0.004158010148663677,-0.012211957885378337
2022-11-29,0.009799695926669204,-0.005277057100843781,0.016474837203505042,0.0076045993852192125,0.005771381169614716,0.010733555643108633,0.012474174225175818,0.0,0.0,0.024692612590371414,0.01037669947957081
2022-11-30,-0.004892889916082757,0.018349138668196617,0.0,-0.04176941287629503,0.027291290991973177,0.012378584232639753,0.008230499136515444,0.00670693325671808,0.012474174225175818,0.0181273845925567,0.01595657102295501
2022-12-01,-0.019804242072676493,0.03320867099665339,0.022618088587772364,-0.011120051044077702,0.012839893925126232,0.037935583279767225,-0.004106781952653359,0.0,-0.004140792666031388,-0.016096927042174667,0.0029521240573336716
2022-12-02,0.004990511974745382,-0.017744445299071956,-0.006410278360919054,0.05288946392037264,-0.01694047159283456,-0.0016934805063330315,-0.033475929196389455,0.0013360055427421298,0.0,-0.0020304575503819517,-0.01852247729796566
2022-12-05,0.0,-0.012870190520534907,0.0032102756302481894,0.04589998874719858,-0.008688151957637927,-0.0033955890011381604,-0.008547060578458408,0.0026666682469152977,0.0,0.0020304575503819213,-0.006185055721154631
2022-12-06,0.009906924087344624,-0.018301164382404467,0.0032000027306708497,-0.04893489244235272,-0.0043725474126091925,-0.01025650016718911,-0.0043010818993905854,-0.006680051560373911,-0.020965128465044964,0.0,-0.010871840576489803
2022-12-07,-0.014897436062089934,0.018301164382404443,0.0063694482854799285,-0.0030441423812281325,-0.021930217671366804,0.011955735920148841,0.0,0.0026773777707163942,-0.01279335145990947,0.01009090298196272,-0.004334204864077207
2022-12-08,0.0,0.0,-0.012779726646398882,-0.003053437486890343,-0.010355788179859417,0.0,0.012848142477849059,0.005333345975362603,0.021232220105774118,-0.010090902981962831,-0.004934915955326867
2022-12-09,0.014897436062090045,0.0,0.019108861698046507,0.09475400626384808,0.03228600585122638,0.023491013075598737,0.008474626990972236,0.0026560440581162104,0.012526259819180256,0.0,0.007546064059197294
2022-12-12,0.0,-0.018301164382404467,0.0,-0.05724023016235053,0.02701990810762012,-0.013355791181555735,-0.008474626990972232,0.006609409387673807,-0.0083333815591443,-0.012245050960100288,-0.006728206042655599
2022-12-13,0.009799695926669204,-0.015957785438610806,-0.025560496979535104,-0.005908436686166283,-0.007062629678312522,-0.020374219195137423,0.008474626990972236,-0.009265453445790123,0.00833338155914424,0.004098366392282185,-0.00026130458569635775
2022-12-14,0.004869066064537002,-0.002684565370668987,0.006451635281488595,0.010316966970932269,0.003002361251669234,0.018692133012152546,0.02087758502155518,-0.01608613775162438,0.0,-0.0020470836217247996,0.011254087533165426
2022-12-15,-0.009761955980619815,0.0,-0.012945164592036963,-0.03734563935885155,-0.005798362643021332,0.006711434587986778,-0.008298802814695066,-0.009504484311563961,-0.0083333815591443,-0.016529301951210582,-0.016083636973257206
2022-12-16,-0.004906806010586535,-0.010810916104215617,0.022545238321056222,0.03440877968554182,0.004298308788399212,-0.01177473654453353,0.0,-0.009595687061855438,-0.021142436573809237,-0.0020855064910213707,-0.00040245796446198234
2022-12-19,0.0,0.005420067469339113,-0.00638979809877101,-0.017804624633506707,0.004279912375220901,0.001690617477907452,0.0,-0.0069108775398470275,-0.012903404835907841,0.00624351663968502,-0.003331787241930438
2022-12-20,0.0,0.02139118998131756,0.0032000027306708497,-0.00902261759963753,-0.004279912375220897,0.0016877641137198365,-0.01680711831638129,-0.008356594590941418,0.00431966114451638,-0.014629310015959043,-0.008059017549769384
2022-12-21,0.0,-0.010638398205055754,0.025237932589862754,0.006024114603380876,0.00854158513672713,0.013400535537482113,0.004228336109521105,0.0013976242666379351,-0.008658062743114541,0.00210305019677889,-0.001861766555818604
2022-12-22,0.0,-0.002677377770716403,0.0062112000926406764,0.02373998730307287,0.004031835700410337,0.02302733327131027,0.012578782206860185,0.0,0.025752496102414764,0.012526259819180256,0.011857542764889782
2022-12-23,-0.009906924087344627,-0.029934207818044505,-0.006211200092640636,-0.0029368596733097135,-0.016871729625536472,0.03984590854719978,-0.01680711831638129,0.0,0.0,-0.006243516639685047,-0.01843141235460738
2022-12-26,0.004965730386610424,0.010989121575595165,-0.009389740349839032,-0.004421525257877374,0.007082334572037357,-0.00469852078155415,0.012631746905900564,0.0055710450494554295,0.0,-0.01472161182535985,0.0014900139449257484
2022-12-27,0.014740889627403393,0.03226086221822148,0.009389740349839137,0.06850038194239985,0.02241582542631096,-0.0031446566794717194,0.0,0.008298802814695064,0.008438868645864604,0.008438868645864604,0.006731309543341933
2022-12-28,0.0,-0.08269171584511341,-0.02523793258986265,-0.004146515961848577,-0.03663101202757587,-0.02068490615351219,-0.012631746905900574,-0.06987874191252105,-0.04732065619007196,-0.010559760215002217,-0.022692184216094955
2022-12-29,-0.0097996959266692,-0.06530509840776667,-0.01935544295295609,-0.03380603613045377,-0.03915130124564073,-0.012945164592036963,-0.0388817875442074,-0.0014781968693108945,-0.026787315963649843,-0.01497354179016248,-0.01950536174246434
2023-01-02,-0.009906924087344627,-0.05679759839313319,-0.026404174196510737,-0.0014336920018485856,-0.02883494969094297,-0.044970108319046034,-0.017778246021283944,-0.03922071315328127,-0.027524673390090033,-0.013015368112070361,-0.004809436285254508
2023-01-03,-0.00598954906855464,0.0,-0.006711434587986804,-0.01736657249829859,0.01062365649818704,-0.0034129725962399574,-0.004494389587839326,0.025817683025940962,0.01385703466142628,-0.008771986072836994,-0.003145569436974148
2023-01-04,-0.0060256400438125956,0.009693129205659751,0.016694878572170054,-0.02513066472557951,0.01210198580999099,-0.013769580723756883,0.03974032864951412,0.011922644956906196,0.0,0.008771986072837041,0.01667204390016426
2023-01-05,0.0,0.05016725871801919,0.006600684031352093,0.04821971349794429,0.0,0.006908490343811609,-0.017467693040390832,0.0,0.009132483563272472,0.0279889099022328,0.0038357532601173065
2023-01-06,-0.0030212914854554646,0.009132483563272472,0.0032840752011900187,0.0042704691234522855,0.009037567161853452,-0.010380716054560741,0.008771986072837041,0.005908436686166268,0.009049835519917856,-0.010672459890771872,0.011118495435249093
2023-01-09,-0.0020192774935911643,-0.003034903695154047,0.006535970979785449,0.0725848972794063,0.030567163870433567,0.022356907101276396,0.03433813758089162,0.008797710703529131,0.0,0.017021687569430524,0.025957458907970896
2023-01-10,-0.013246754895083854,0.012084739215071827,0.0,-0.028133134708572507,0.0043535114471978395,-0.0017021280705304183,-0.008474626990972232,0.0,-0.022780028331819885,0.004210532536343458,0.00047644369719732153
2023-01-11,0.0,0.002998502996256633,-0.0032626456348163824,0.02017553303525846,0.007142114549687626,0.015215847237253215,-0.00426439878645754,0.0014587894636598666,-0.009259325412796712,-0.021232220105774167,0.003489827012821443
2023-01-12,0.0081701776732941,0.011904902506318458,-0.013158084577511088,-0.006680051560373911,-0.0028074740392474056,0.023218290102007086,0.0,-0.008784829555732803,-0.004662013105811301,-0.010787591128997352,0.0023578576864350777
2023-01-13,-0.0010163188134144302,-0.008915363657952393,0.022914259522875832,-0.012137708014424256,0.002807474039247461,-0.0016406894574598886,0.00851068966790861,0.01024149405219692,0.013921338518608014,0.010787591128997385,0.008835738649790651
2023-01-16,0.018158142151872652,0.0,-0.006493529310548343,0.03859427755125463,-0.011495625996885394,-0.0065898096790555525,-0.004246290881451097,0.008695706967553913,0.022780028331819906,0.006417134320633509,0.005754359321240842
2023-01-17,-0.006009248757223665,0.005952398527295352,-0.019737482838321434,-0.0013063359140554128,-0.005688048588945927,-0.021721823146835798,0.012685159527315642,-0.00433840159859813,0.01342302033214077,-0.008565362858923046,-0.008566250007841223
2023-01-18,-0.012148893394649075,-0.03625774802262425,-0.006666691358189345,-0.017139509876696064,0.005688048588946007,0.010084119066626008,-0.004210532536343494,0.011527505171067414,0.004434597067865775,0.01069528911674795,-0.004663309284305757
2023-01-19,0.023148654126618012,0.012232568435634451,0.019868203216725184,0.00794706169253194,0.009984888685704225,0.0016708441648177223,0.004210532536343458,0.03242003452257665,0.008810629682154906,0.008474626990972236,0.005062491596166051
2023-01-20,0.004965730386610424,0.003034903695154111,0.006535970979785449,0.053928342025555645,-0.0012967367280663676,0.011618387953865057,0.004192878260035958,0.005532517569725698,0.0043763745997987815,0.006309169193264756,0.006248449846548199
2023-01-25,-0.001979249143839691,-0.013423020332140661,-0.012455093818980523,-0.033039854078200155,-0.003032274361519159,-0.0016515280384729533,-0.005874964443020787,-0.006920442844573795,-0.020291829905698423,-0.0020986366569212492,0.01381082229575678
2023-01-26,0.010847811902579076,0.012210163906931337,-0.0026420094628386965,-0.007782140442054963,0.009928853420579462,0.0033003330286566998,0.007547205635382904,-0.01680711831638129,0.010638398205055797,0.0,0.016368835752341774
2023-01-27,-0.018824805120095177,0.0054463069571458736,0.007248796155683551,0.026976587698202076,0.0,-0.006611594332312818,0.008319515539558463,0.0028208763416412634,0.0,0.004192878260035958,0.00620677305083201
2023-01-30,-0.007024677137621903,-0.016428723625754902,-0.0026298502993889806,-0.016613800662655446,-0.015584731016698203,-0.01167652966183563,-0.01755164153986069,-0.008486613877318694,-0.013315775975772175,-0.004192878260035927,-0.013598372675593676
2023-01-31,0.020927704131558277,0.006116227017436054,0.02663359764780987,0.05637058926920949,0.05040939601104682,0.026491615446976285,-0.000843525988439187,-0.00427046912345232,-0.007174918672295205,-0.012685159527315687,-0.010415329356995668
2023-02-01,-0.00891251501919107,-0.01227009259181436,-0.009661910911736859,-0.028414512002619487,-0.00270017819057877,-0.006557400546159052,0.0025284463533586906,-0.015816289443285007,-0.010859835236008673,-0.015005640617870162,0.010141875035427888
2023-02-02,-0.009995708209168426,-0.00557104504945536,-0.004541039266256499,0.08293037933073316,-0.0014569676841031537,-0.02498048296844159,-0.02990397965353116,0.005780362915499329,0.001818182319058505,-0.013043663192029339,0.007758217937299187
2023-02-03,-0.002019480903198789,-0.000620925198465754,0.007126690351279392,-0.019802627296179754,0.004157145874681937,0.008396354952906358,-0.010462170406983409,-0.011594332780919257,0.007239850627687178,0.006543098588935887,0.004655230984838573
2023-02-06,0.0,-0.003110422414392391,0.026753187920918256,0.003523198007316878,-0.009587401490791611,0.028031513855886224,-0.003511856111539548,0.0,-0.022800805350775555,-0.013129291441792736,-0.017163876739356283
2023-02-07,-0.005040568979046672,0.003731347612858184,-0.026107818424494618,0.0070093744925763275,-0.0151933709697826,0.024097551579060524,0.0017574696966461256,-0.014684551682921182,0.0027637051216179423,0.0,0.005529779525845417
2023-02-08,0.0,-0.009354605167220349,0.001289490829871692,-0.018801963982399864,0.008258384680302898,0.017309637535091606,0.004380208492560977,-0.0014803851704342195,0.0,-0.002205072558313981,0.01293948575191522
2023-02-09,-0.0020338035473255263,0.0006263702052583445,0.01280427224598775,0.05649917457815385,-0.006983416381796201,-0.004691173575880166,-0.007898242024240212,0.005908436686166268,0.0009195402946785818,0.0022050725583139755,-0.0008539503777645602
2023-02-10,-0.0010132295204774164,0.0031259794132920435,-0.00830410393137534,-0.002244669853823862,-0.0027644887356221906,0.03238525115771724,0.0,-0.013343415173684335,-0.003683245416296405,-0.05897400245955119,-0.0047624427301942935
2023-02-13,-0.007132024567533067,0.026487535571167693,0.024082279157235823,-0.04363493589686981,0.00700268113594334,0.0,0.0026396847707732454,0.00149142458667012,0.016468807713268384,0.0,-0.00691937435227749
2023-02-14,0.0020504200028243105,-0.0030441423812281325,0.006242217522500046,0.022055450023186998,-0.01684654406247374,-0.012213892293937963,-0.006170138570155787,-0.005979091056058071,0.010830430774369591,0.0,0.005261950112032893
2023-02-15,0.0040673473688109625,0.026475673984027955,-0.016311528528040565,-0.019710783063932886,-0.01713522024965761,-0.021739986636405875,-0.016043124840575577,-0.004507896439189817,-0.020862434654158556,-0.014117881545784932,-0.015424722496157867
2023-02-16,0.0010142571958976178,0.0005936479841901201,0.008816178009472868,-0.005872007477222553,0.005671917474483654,0.01092907053219023,0.037041271680349076,-0.029031832680661385,-0.004593485339190095,0.002366865010266244,0.019407630423150957
2023-02-17,0.0,0.07431990391248905,-0.021547094703512903,-0.01065729447398798,-0.020216025763789742,-0.0015540018667342026,0.0051813587419975845,0.003095977705127992,0.0027586224390796607,-0.002366865010266168,-0.009852536420501705
2023-02-20,0.0010132295204773334,0.054675996346693415,0.008928630744301398,0.02003602676042042,0.02303996594825596,0.013899837689033518,-0.006914461428832422,0.015337723983709844,-0.0018382358117510092,0.0,0.0015938596986925424
2023-02-21,-0.004059092487878684,0.015014519700305946,-0.004454350349380309,-0.03563322357408843,-0.005655877596118699,0.04937427633557238,-0.0034752424203033146,-0.013793322132335873,0.004589269183640905,-0.007134394113874092,0.0015628564376674178
2023-02-22,0.004059092487878784,0.004614209673515808,0.007623925110659366,-0.00728158557126312,-0.014502561366626943,-0.005856532112712871,-0.014906019085627437,-0.006191970247921107,0.003656311203110479,-0.019277705425903076,-0.016930093669352875
2023-02-23,-0.008145254088010482,-0.04071543583295732,0.020670952104196266,0.0060716640685497736,0.02167572547904032,0.020349539415279703,-0.0008837826470077952,-0.015649771667127665,-0.01008720153340092,0.004854378464798143,0.008816616264699735
2023-02-24,-0.005118069475788161,-0.02154095137138316,-0.0037267123876962745,-0.006071664068549795,0.03364883040784167,0.01002155846101897,-0.006208445662484072,-0.04023068672732888,0.005514719858511001,-0.004854378464798199,-0.006366854748385711
2023-02-27,-0.0030940749883470926,0.26106531810731587,0.0006220840013990587,-0.022168395505666537,0.0,-0.005714301263438664,-0.00893660996640708,-0.016556669594447654,-0.011060020574936196,-0.01224005489450195,-0.008690031376398545
2023-02-28,-0.010358254599694472,-0.05826890812397576,-0.018832948333092125,-0.003742986278834392,0.0,-0.010079278994702555,-0.011738283764549379,0.01655666959444761,0.025618967450502184,-0.004938281640582566,0.0042404886312556265
2023-03-02,-0.005225031776810616,0.021978906718775167,-0.01083158089038745,0.0368139731227164,0.0,0.0,0.007239850627687178,0.0,-0.0009037506263568113,-0.024556483242530264,0.006197470618204682
2023-03-03,-0.0010461323718228093,0.021506205220963682,-0.0226767086710297,-0.01212136053234485,0.0,-0.08137016819550649,-0.004518760513326378,0.0,-0.004531045359600138,0.00202737018250204,0.0017366545377767747
2023-03-06,-0.005257988333787943,-0.04348511193973878,0.005228770082799276,-0.020949626311537142,0.0,0.0062598013485067345,0.01438873745209967,0.0016406894574600179,0.005434795985956995,-0.007623925110659371,0.01248307725682096
2023-03-07,-0.010588687030161881,0.05406722127027579,0.0039037134804733704,-0.006246116496952932,0.0,0.013942905969012667,-0.011675031580503308,0.009788006366162944,0.008992866360563807,-0.020098589456006226,0.00029638832771787863
2023-03-08,0.0031851169354547688,0.03922071315328133,-0.009132483563272474,-0.020253856904497686,0.0,0.058268908123975824,0.0027063615977428457,-0.01967276559870478,-0.011706572232160041,-0.006790310760324771,-0.012845255328763922
2023-03-09,0.00211778912186001,0.027945930390559322,0.02587466470634613,0.0012779554454919874,0.0,0.05643246099499953,-0.009049835519917927,0.014790738001396473,0.005420067469339113,0.005748643999468092,-0.005285520447628095
2023-03-10,-0.0053029060573147385,-0.05461417747272073,-0.013500687218902576,-0.040396372040963316,0.0,-0.062254893746432845,-0.006383970609923337,-0.019770001401003805,-0.027398974188114388,-0.020000666706669543,-0.010179410163506259
2023-03-13,-0.012865106716077542,-0.05997514462272716,-0.000647458747124349,-0.002663117419483662,0.0,0.0,-0.003666365243578068,-0.01003352898957781,0.006460567002944117,-0.019866425184491252,0.006663652943027662
2023-03-14,-0.007579931734134123,-0.04978403537928626,-0.00389358051913221,-0.03528181414463971,0.0,-0.03415328232521706,-0.017601195477008606,-0.01694955831377332,-0.011100946559446219,-0.021930703493970118,-0.025898744968967068
2023-03-15,-0.01976413680377413,0.013825104991842335,0.007126690351279392,0.0013802624689584903,0.0,0.0,0.0055918132657779345,0.028645598076964443,0.009259325412796726,0.004976510132281992,0.013005899500462726
2023-03-16,-0.029240325650105363,-0.03730036141320873,-0.01364987069040284,-0.009702085806450591,0.0,-0.024466052154406382,-0.004657670273980944,-0.013378125946176087,-0.0027688065681331494,0.0005514199202308884,-0.000760883081418161
2023-03-17,-0.006874581200984031,-0.024039619186146777,0.0026143805740708936,0.015204162960433957,0.0,0.033488669754043826,0.023074397060211995,-0.0016849203649195231,-0.0009246417672185651,0.04210011893674161,0.00744933895656742
