date,close,volume,change
2015-09-15,17091,848857,
2015-09-16,16959,1006666,-0.007753342805104745
2015-09-17,17025,1329448,0.00388418567431264
2015-09-18,17421,900166,0.022993523022446442
2015-09-21,17486,455128,0.003724185700676713
2015-09-22,16828,1214239,-0.03835639503042479
2015-09-23,16301,623867,-0.03181771010412179
2015-09-24,16301,400192,0.0
2015-09-25,16762,390416,0.027887964052561744
2015-09-30,16861,592596,0.005888843119129192
2015-10-01,16729,333158,-0.007859522446699864
2015-10-02,16992,355203,0.015598904710384647
2015-10-05,16861,291576,-0.0077393822636847385
2015-10-06,16564,304157,-0.0177715971125228
2015-10-07,16433,319518,-0.007940157484167942
2015-10-08,16498,600822,0.003947653239387049
2015-10-12,16169,416744,-0.020143332680862464
2015-10-13,15873,532609,-0.018476276167573233
2015-10-14,15445,524993,-0.02733422621955937
2015-10-15,15675,391544,0.014781760148439287
2015-10-16,15774,360582,0.006295928456814831
2015-10-19,16070,202359,0.018591164773622007
2015-10-20,16498,461723,0.02628498168911878
2015-10-21,16334,244508,-0.00999033650245602
2015-10-22,15543,600623,-0.049638448435322974
2015-10-23,16037,391111,0.03128817602591079
2015-10-26,16136,198305,0.006154248125238916
2015-10-27,16400,346889,0.016228534178242073
2015-10-28,16268,368068,-0.008081346785174645
2015-10-29,15906,365687,-0.022503591510034664
2015-10-30,15708,240550,-0.012526259819180256
2015-11-02,15445,216238,-0.016884810345218108
2015-11-03,15675,270221,0.014781760148439287
2015-11-04,15939,237502,0.016701849617931572
2015-11-05,15873,213199,-0.004149383546811478
2015-11-06,15412,404076,-0.02947312582619319
2015-11-09,15412,275473,0.0
2015-11-10,14885,629916,-0.034792432296171405
2015-11-11,15082,343182,0.013147985312715518
2015-11-12,15115,142726,0.0021856484509659947
2015-11-13,14951,212644,-0.010909440999630593
2015-11-16,14720,192943,-0.01557107393106056
2015-11-17,15214,294761,0.03300894327437934
2015-11-18,15280,309781,0.004328727163264973
2015-11-19,15840,462107,0.03599360264790545
2015-11-20,15906,286215,0.004158010148663677
2015-11-23,16367,327275,0.0285707159888033
2015-11-24,16762,549494,0.023847307152967668
2015-11-25,16630,295335,-0.00790612647187816
2015-11-26,16564,236370,-0.003976627521515474
2015-11-27,16663,249233,0.005959026873165632
2015-11-30,16235,366347,-0.026021287001677197
2015-12-01,16400,296146,0.010111929275343445
2015-12-02,16531,166314,0.00795607124072242
2015-12-03,16334,236980,-0.011988581134791143
2015-12-04,16037,346568,-0.01835027240941212
2015-12-07,15873,336207,-0.010278999936567357
2015-12-08,15741,242967,-0.008350779217419963
2015-12-09,15774,349520,0.002094241603114685
2015-12-10,15576,315763,-0.012631746905900574
2015-12-11,15675,224281,0.006335818449085924
2015-12-14,15115,348503,-0.03637945828756296
2015-12-15,15511,349608,0.025861821411192327
2015-12-16,15840,238734,0.02098893674366606
2015-12-17,16037,272595,0.012360166140392063
2015-12-18,16103,224273,0.004107037509187281
2015-12-21,16103,155003,0.0
2015-12-22,16367,174630,0.016261522487887797
2015-12-23,16531,311560,0.009970293547128344
2015-12-24,16400,241031,-0.007956071240722331
2015-12-28,16004,296157,-0.024442643835164167
2015-12-29,16202,317225,0.012296000413310918
2015-12-30,16334,522223,0.008114133527784447
2016-01-04,15379,521904,-0.06024588247829744
2016-01-05,15379,412805,0.0
2016-01-06,15082,613222,-0.019500962677331236
2016-01-07,15346,310256,0.01735287397501828
2016-01-08,15478,211638,0.008564807092793907
2016-01-11,15214,201064,-0.017203604273157917
