date,close,volume,change
2015-09-15,1937.56,390824275,
2015-09-16,1975.45,584757709,0.01936677099310477
2015-09-17,1976.49,510173389,0.0005263237923693459
2015-09-18,1995.95,523798281,0.009797583182028839
2015-09-21,1964.68,376423194,-0.01579074528834207
2015-09-22,1982.06,696371718,0.008807325714692648
2015-09-23,1944.64,856989393,-0.019059837936809976
2015-09-24,1947.1,921264926,0.0012642161745849063
2015-09-25,1942.85,796574378,-0.0021851189300918492
2015-09-30,1962.81,546992431,0.010221152773870515
2015-10-01,1979.32,678977861,0.0083762313927124
2015-10-02,1969.68,1030976530,-0.0048822583685006775
2015-10-05,1978.25,545633860,0.004341522499736765
2015-10-06,1990.65,661635578,0.006248603062065282
2015-10-07,2005.84,761719786,0.007601707071611105
2015-10-08,2019.53,700992876,0.0068018854323203355
2015-10-12,2021.63,635085232,0.0010393056394834373
2015-10-13,2019.05,604995750,-0.0012770129535692528
2015-10-14,2009.55,644802674,-0.004716287350109284
2015-10-15,2033.27,498901048,0.011734518076110034
2015-10-16,2030.26,550798453,-0.0014814708150390305
2015-10-19,2030.27,726843318,4.925465394828388e-06
2015-10-20,2039.36,958059647,0.004467244008358929
2015-10-21,2042.98,668945026,0.0017734931185671733
2015-10-22,2023.0,695813816,-0.009827968076750872
2015-10-23,2040.4,648998708,0.008564308881026123
2015-10-26,2048.08,459949575,0.0037569018477072624
2015-10-27,2044.65,449155494,-0.0016761432115169545
2015-10-28,2042.51,402200914,-0.001047182001956699
2015-10-29,2034.16,481349243,-0.00409648643472039
2015-10-30,2029.47,380671266,-0.002308282044588095
2015-11-02,2035.24,366381617,0.002839072837017631
2015-11-03,2048.4,591736827,0.006445252547680974
2015-11-04,2052.77,545085667,0.0021310999806856607
2015-11-05,2049.41,349079062,-0.001638153738448091
2015-11-06,2041.07,465030345,-0.004077766695636082
2015-11-09,2025.7,435389315,-0.007558860315236204
2015-11-10,1996.59,417457999,-0.014474594444453232
2015-11-11,1997.27,286567438,0.00034052270563868366
2015-11-12,1993.36,389444874,-0.0019595909674407523
2015-11-13,1973.29,342313279,-0.010119456604135631
2015-11-16,1943.02,433426963,-0.015458736824123619
2015-11-17,1963.58,417559031,0.010525874072976844
2015-11-18,1962.88,541860392,-0.00035655527239079096
2015-11-19,1988.91,422517109,0.013173967475600963
2015-11-20,1989.86,413655534,0.0004775345235099092
2015-11-23,2003.7,383231287,0.0069311869147571014
2015-11-24,2016.29,417004991,0.006263717652603448
2015-11-25,2009.42,391646844,-0.0034130658537558753
2015-11-26,2030.68,454457028,0.01052458911502033
2015-11-27,2028.99,481950731,-0.0008325800361232563
2015-11-30,1991.97,452865672,-0.01841403348727161
2015-12-01,2023.93,573342047,0.01591706703887159
2015-12-02,2009.29,631315438,-0.0072597400085341384
