date,close,volume,change
2015-09-15,85800,9910,
2015-09-16,87300,13872,0.01733145635163994
2015-09-17,85300,5926,-0.02317600834792312
2015-09-18,86000,16662,0.008172841755874386
2015-09-21,86000,10679,0.0
2015-09-22,87800,12641,0.020714204387563235
2015-09-23,84900,14966,-0.033587407323769365
2015-09-24,85700,8597,0.00937873228643254
2015-09-25,86500,17160,0.009291588334099639
2015-09-30,85500,7560,-0.011628037995119099
2015-10-01,85400,6760,-0.0011702751481903206
2015-10-02,85600,12687,0.002339182353172241
2015-10-05,85600,6696,0.0
2015-10-06,86000,21644,0.004662013105811371
2015-10-07,79600,50979,-0.0773332034031704
2015-10-08,78600,17446,-0.012642393415176468
2015-10-12,78700,14697,0.0012714559881966659
2015-10-13,76600,14731,-0.027046078676811962
2015-10-14,74700,13946,-0.02511698460777395
2015-10-15,74300,21186,-0.005369140415058097
2015-10-16,73500,14895,-0.010825545504922447
2015-10-19,72500,21738,-0.013698844358161915
2015-10-20,71700,19109,-0.011095814255054463
2015-10-21,71800,14320,0.001393728448603883
2015-10-22,74600,26057,0.038256031155536746
2015-10-23,75000,20518,0.005347606326595277
2015-10-26,74400,13477,-0.008032171697264267
2015-10-27,74000,10146,-0.005390848634876423
2015-10-28,73400,8132,-0.008141157583699885
2015-10-29,71900,4808,-0.020647670893468917
2015-10-30,72000,47867,0.0013898542890542977
2015-11-02,70400,7829,-0.02247285585205863
2015-11-03,69500,16947,-0.012866510593250299
2015-11-04,70200,23283,0.01002155846101897
2015-11-05,68800,17230,-0.020144566092467463
2015-11-06,67800,15908,-0.014641549992948118
2015-11-09,66700,13905,-0.0163572420247718
2015-11-10,63200,16887,-0.05390065176876628
2015-11-11,62900,21132,-0.004758137446416923
2015-11-12,65400,13033,0.03897609475675815
2015-11-13,66200,15995,0.012158204479809583
2015-11-16,66500,14272,0.004521484718845837
2015-11-17,68700,11345,0.032547251566495176
2015-11-18,67500,9212,-0.01762160134981956
2015-11-19,68100,6755,0.0088496152769826
2015-11-20,67500,4045,-0.0088496152769825
2015-11-23,67100,12106,-0.005943553900847994
2015-11-24,67200,5988,0.0014892035514678331
2015-11-25,67500,1311,0.004454350349380375
2015-11-26,67000,3533,-0.00743497848751809
2015-11-27,65500,9108,-0.022642476749759777
2015-11-30,64800,6190,-0.010744539282977266
2015-12-01,62800,11486,-0.031350529884076044
2015-12-02,61800,9383,-0.0160517090105079
2015-12-03,61000,5599,-0.013029500290333795
2015-12-04,61900,6520,0.014646315517239208
2015-12-07,62000,4436,0.001614205354541201
2015-12-08,60200,13222,-0.02946203273031622
2015-12-09,57800,9725,-0.04068357663644361
2015-12-10,63400,20159,0.09247508576484839
2015-12-11,63400,14143,0.0
2015-12-14,64300,8320,0.014095769800393376
2015-12-15,63400,10275,-0.014095769800393414
2015-12-16,63500,4248,0.0015760444554657142
2015-12-17,63500,7964,0.0
2015-12-18,63500,5754,0.0
2015-12-21,64400,3414,0.0140737272116619
2015-12-22,64600,3686,0.0031007776782481854
2015-12-23,64600,2461,0.0
2015-12-24,65600,5001,0.015361285161487149
2015-12-28,66000,4459,0.0060790460763821925
2015-12-29,67000,10492,0.015037877364540502
2015-12-30,68000,5060,0.014815085785140682
2016-01-04,67400,6066,-0.008862687257845317
2016-01-05,65300,13634,-0.031652981635875994
2016-01-06,66800,8326,0.02271104426021467
2016-01-07,67000,3551,0.002989538848365986
2016-01-08,66700,6481,-0.004487666469388017
2016-01-11,67400,12750,0.010440064996683422
2016-01-12,64000,12112,-0.051761934558589455
2016-01-13,63500,9869,-0.007843177461025893
2016-01-14,65500,9161,0.031010236742560218
2016-01-15,66200,5119,0.01063032030175633
2016-01-18,66100,5202,-0.0015117160853219673
2016-01-19,65700,3878,-0.006069821367075722
2016-01-20,63000,8716,-0.04196419909903219
2016-01-21,63100,548,0.0015860431556347797
2016-01-22,64300,1927,0.018838861696406136
2016-01-25,64500,1090,0.0031055925581530666
2016-01-26,67400,7400,0.04397979411653445
2016-01-27,67500,9753,0.0014825799602228961
2016-01-28,69200,7170,0.024873264745139755
2016-01-29,69300,6058,0.0014440435722336239
2016-02-01,69200,6168,-0.0014440435722336913
2016-02-02,67400,5409,-0.026355844705362546
2016-02-03,66200,1960,-0.017964554975298773
2016-02-04,69200,6255,0.044320399680661315
2016-02-05,69600,5792,0.005763704716750134
2016-02-11,68300,3484,-0.018854800763629574
2016-02-12,66200,6364,-0.03122930363378188
2016-02-15,69700,4229,0.05151985482351563
2016-02-16,72200,15477,0.03523972813230236
2016-02-17,71400,2497,-0.011142176553241848
2016-02-18,71000,7810,-0.005617992304223261
2016-02-19,73200,14642,0.030515543925950413
2016-02-22,73100,4263,-0.0013670542115330011
2016-02-23,71800,3626,-0.017943890701554308
2016-02-24,70400,2452,-0.01969121289018182
2016-02-25,69000,13252,-0.020086758566737344
2016-02-26,71400,6976,0.03419136474827934
2016-02-29,71600,10548,0.002797204621061219
2016-03-02,68300,11614,-0.04718530738985552
2016-03-03,67400,9203,-0.013264748658483058
2016-03-04,68500,13020,0.01618872734991832
2016-03-07,66800,8996,-0.02513066472557951
