date,close,volume,change
2015-09-15,163000,1570946,
2015-09-16,164500,722443,0.009160369398664195
2015-09-17,160000,647668,-0.027736754971599636
2015-09-18,159500,626028,-0.0031298930089277044
2015-09-21,157500,556452,-0.012618463959211462
2015-09-22,154500,661313,-0.019231361927887644
2015-09-23,146500,1231958,-0.053168667880678214
2015-09-24,147000,552672,0.0034071583216143558
2015-09-25,147000,639607,0.0
2015-09-30,146500,346373,-0.003407158321614309
2015-10-01,153500,510523,0.04667513857012989
2015-10-02,151000,347397,-0.01642073021232752
2015-10-05,152000,367466,0.006600684031352093
2015-10-06,151000,269731,-0.006600684031352024
2015-10-07,158000,677524,0.04531519621204249
2015-10-08,158500,403214,0.003159560290368518
2015-10-12,159000,300959,0.0031496089028962013
2015-10-13,160000,281381,0.006269613013595395
2015-10-14,158000,264488,-0.012578782206860073
2015-10-15,159500,244405,0.00944888919793251
2015-10-16,159500,194917,0.0
2015-10-19,157500,235668,-0.012618463959211462
2015-10-20,156500,298202,-0.006369448285479823
2015-10-21,159000,401592,0.015848192240023713
2015-10-22,157500,1802387,-0.00947874395454377
2015-10-23,159000,362299,0.009478743954543739
2015-10-26,156000,387298,-0.019048194970694474
2015-10-27,158000,225598,0.012739025777429712
2015-10-28,154000,360529,-0.02564243061333767
2015-10-29,156000,612362,0.012903404835907782
2015-10-30,155000,354055,-0.0064308903302904025
2015-11-02,155500,194849,0.003220614700042157
2015-11-03,156000,223325,0.0032102756302481894
2015-11-04,153500,439297,-0.016155440222285256
2015-11-05,149500,483426,-0.026404174196510737
2015-11-06,147500,430352,-0.013468217050866593
2015-11-09,147000,215032,-0.0033955890011381604
2015-11-10,145500,309682,-0.01025650016718911
2015-11-11,143500,306436,-0.013841051411871355
2015-11-12,142500,286076,-0.006993035490970637
2015-11-13,139000,324293,-0.024868066578013423
2015-11-16,135000,352267,-0.029199154692262353
2015-11-17,136500,362876,0.011049836186584935
2015-11-18,141500,418916,0.03597510245827798
2015-11-19,142500,402067,0.007042282625412951
2015-11-20,141000,284927,-0.010582109330536972
2015-11-23,151500,919232,0.0718257345712556
2015-11-24,152000,721230,0.0032948958968524846
2015-11-25,152500,363028,0.0032840752011900187
2015-11-26,154000,403262,0.009788006366162944
2015-11-27,152000,258676,-0.013072081567352775
2015-11-30,146000,608619,-0.04027389913793996
2015-12-01,150500,244963,0.030356462480593992
2015-12-02,150000,197120,-0.003327790092674691
2015-12-03,147000,221690,-0.020202707317519466
2015-12-04,144500,216595,-0.01715307922624947
2015-12-07,143500,174707,-0.006944472352811046
2015-12-08,143000,260345,-0.003490404939768491
2015-12-09,144500,168161,0.010434877292579494
2015-12-10,145500,250285,0.006896579059060459
2015-12-11,147000,297027,0.010256500167189061
2015-12-14,144000,311761,-0.020619287202735703
2015-12-15,146500,263173,0.017212128881121426
2015-12-16,146500,308648,0.0
2015-12-17,145500,281146,-0.006849341845574783
2015-12-18,147500,335232,0.013652089168327263
2015-12-21,146000,311008,-0.010221554071538028
2015-12-22,148500,442905,0.01697833653441783
2015-12-23,147500,278739,-0.0067567824628797625
2015-12-24,145500,345791,-0.01365208916832732
2015-12-28,138500,829483,-0.04930576098415407
2015-12-29,142000,275120,0.024956731973867458
2015-12-30,140000,270526,-0.014184634991956413
2016-01-04,140000,280114,0.0
2016-01-05,140000,265292,0.0
2016-01-06,144000,435314,0.028170876966696224
2016-01-07,143000,266121,-0.006968669316093316
2016-01-08,142000,291038,-0.007017572658646535
2016-01-11,140000,264132,-0.014184634991956413
2016-01-12,139500,233567,-0.0035778213478839666
2016-01-13,140500,272452,0.007142887512380204
2016-01-14,139000,268437,-0.010733555643108664
2016-01-15,136000,317924,-0.021819047394639725
2016-01-18,144000,627410,0.05715841383994862
2016-01-19,148500,684816,0.030771658666753687
2016-01-20,148000,836548,-0.00337268447863923
2016-01-21,149000,508803,0.0067340321813441194
2016-01-22,153000,583130,0.026491615446976285
2016-01-25,150000,507363,-0.019802627296179754
2016-01-26,142000,862853,-0.05480823649499503
2016-01-27,141000,513508,-0.007067167223092443
2016-01-28,144000,853772,0.021053409197832263
2016-01-29,149000,1109240,0.03413300636945862
2016-02-01,151000,377201,0.013333530869465168
2016-02-02,150500,337087,-0.0033167526259939265
2016-02-03,146500,307665,-0.026937655731808372
2016-02-04,153000,586448,0.04341249293531346
2016-02-05,152000,352197,-0.006557400546159052
2016-02-11,146500,510352,-0.03685509238915442
2016-02-12,143000,562796,-0.02418079819721474
2016-02-15,148000,436234,0.03436764350420782
2016-02-16,148500,287595,0.003372684478639156
2016-02-17,146000,340754,-0.016978336534417906
2016-02-18,154500,722644,0.05658747462946362
2016-02-19,153000,390706,-0.009756174945364685
2016-02-22,152500,585529,-0.0032733253449691376
2016-02-23,152500,404656,0.0
2016-02-24,152000,220097,-0.0032840752011898846
2016-02-25,153000,1889322,0.0065574005461590396
2016-02-26,157000,5453020,0.025807883955872503
2016-02-29,154500,682073,-0.0160517090105079
