date,close,volume,change
2015-09-15,41750,260974,
2015-09-16,41750,392086,0.0
2015-09-17,41550,539193,-0.004801929995407306
2015-09-18,42750,504088,0.028471674081311994
2015-09-21,42550,334271,-0.004689340363386059
2015-09-22,43900,396325,0.03123446506174251
2015-09-23,42600,333829,-0.030060066805800898
2015-09-24,43000,191692,0.009345862418237599
2015-09-25,42650,205027,-0.008172841755874247
2015-09-30,42300,584568,-0.008240187885455816
2015-10-01,43050,530477,0.01757514482150749
2015-10-02,42650,258863,-0.009334956936051717
2015-10-05,42650,196150,0.0
2015-10-06,42500,286549,-0.0035231980073170167
2015-10-07,42050,377522,-0.010644689511414113
2015-10-08,41400,655446,-0.015578505587688335
2015-10-12,42800,534448,0.03325722175648234
2015-10-13,43200,379119,0.00930239266231341
2015-10-14,42500,298070,-0.0163364193196935
2015-10-15,42550,228425,0.0011757790890120365
2015-10-16,42750,186391,0.004689340363386121
2015-10-19,43350,249650,0.013937507843781678
2015-10-20,42700,296929,-0.015107782991972034
2015-10-21,42750,191058,0.0011702751481902445
2015-10-22,43050,182643,0.006993035490970604
2015-10-23,44100,463625,0.024097551579060524
2015-10-26,43550,711185,-0.012550079154288558
2015-10-27,43750,263616,0.004581909505111544
2015-10-28,43600,247074,-0.003434462448634819
2015-10-29,42500,388142,-0.025553074424617506
2015-10-30,42300,231184,-0.00471698987813891
2015-11-02,41550,306253,-0.017889564750775057
2015-11-03,43200,509233,0.03894297394860733
2015-11-04,43050,189660,-0.0034782643763248086
2015-11-05,42900,246700,-0.003490404939768491
2015-11-06,42550,178116,-0.008191970914588146
2015-11-09,42750,179422,0.004689340363386121
2015-11-10,42050,276612,-0.01650980896381214
2015-11-11,41200,539272,-0.02042113006347638
2015-11-12,41200,292805,0.0
2015-11-13,40600,262927,-0.014670189747793742
2015-11-16,39500,464247,-0.027467394700610798
2015-11-17,39700,190452,0.0050505157860685716
2015-11-18,38750,469839,-0.0242204318937887
2015-11-19,39000,427751,0.006430890330290331
2015-11-20,37500,950438,-0.03922071315328127
2015-11-23,37800,642246,0.007968169649176881
2015-11-24,38000,419525,0.005277057100843819
2015-11-25,37750,319790,-0.006600684031352024
2015-11-26,38100,260982,0.009228806437621485
2015-11-27,38200,282674,0.002621233479874287
2015-11-30,38200,628058,0.0
2015-12-01,40000,931166,0.0460439385014068
2015-12-02,39800,378124,-0.005012541823544286
2015-12-03,39500,360265,-0.007566240383315813
2015-12-04,38300,546128,-0.030850775720475933
2015-12-07,39900,527022,0.04092642770921746
2015-12-08,39850,504558,-0.0012539186595936988
2015-12-09,39550,357434,-0.007556711022561115
2015-12-10,39450,586332,-0.0025316469217796195
2015-12-11,38350,407596,-0.02827951947861811
2015-12-14,38900,302271,0.014239722811135428
2015-12-15,38300,359755,-0.015544354437800344
2015-12-16,39050,504124,0.01939298009909471
2015-12-17,40100,368942,0.026533458026828573
2015-12-18,39450,355967,-0.0163422870206403
2015-12-21,39800,317134,0.008832864998508664
2015-12-22,40600,309071,0.01990115431729502
2015-12-23,40650,291426,0.0012307693861326667
2015-12-24,40400,240015,-0.00616905102671524
2015-12-28,39200,354011,-0.030153038170687558
2015-12-29,39350,235670,0.003819228066995397
2015-12-30,38400,349760,-0.024438515269731016
2016-01-04,38300,263126,-0.0026075634070808302
2016-01-05,38800,335552,0.012970350442627405
2016-01-06,37850,418608,-0.02478926674577
2016-01-07,36900,386977,-0.02541942883697627
2016-01-08,39600,585576,0.07061756721395342
2016-01-11,38200,270818,-0.03599360264790537
2016-01-12,38650,209222,0.011711259420901414
2016-01-13,39050,225355,0.01029610125226392
2016-01-14,37900,259733,-0.029891764197314298
2016-01-15,37850,202048,-0.001320132204922844
2016-01-18,38000,190434,0.003955179842928014
2016-01-19,37600,147399,-0.010582109330536972
2016-01-20,38300,267226,0.018445845790751432
2016-01-21,37050,294744,-0.033181544444504406
2016-01-22,38600,372155,0.04098392472868934
2016-01-25,39400,349524,0.02051353983310303
