,weight,beta,risk_contrib_pct
영원무역홀딩스,0.20368990169422366,0.5103081195885399,26.53132655747114
강원랜드,0.11329522128168082,0.5252586353354437,9.099625409250418
동아쏘시오홀딩스,0.10919394259875338,0.29967756818924085,7.874218884980448
삼성물산,0.09930507267798924,0.9590241486202205,10.781131078615616
LG유플러스,0.0968713697438054,0.33132420393174983,5.088002670144697
KT,0.09276800919352622,0.36463677177006204,6.015382366475227
세아베스틸지주,0.0897701202070209,0.7355473735917021,13.204023954459965
오리온홀딩스,0.07359817461870599,0.4130189618395448,6.120545096998646
현대지에프홀딩스,0.07016933909039051,0.6938951017188236,9.016941780396428
아모레퍼시픽홀딩스,0.051338848893903874,0.7836154087413703,6.268802201207419
