,weight,beta,risk_contrib_pct
영원무역홀딩스,0.20163498960113665,0.5075894608635024,26.177413272047552
동아쏘시오홀딩스,0.11232831579597637,0.30496846425928625,8.228634681857388
강원랜드,0.11193707143298395,0.523888598021818,8.96302416213364
삼성물산,0.10291785927558017,0.9584084782788828,11.223578279795564
LG유플러스,0.09613491752980664,0.33043976689764437,5.034657771609132
세아베스틸지주,0.0914276300887507,0.7351576099972398,13.508140913265104
KT,0.09076869221423718,0.3653124789563286,5.885700625064469
오리온홀딩스,0.07405638037188807,0.41155673983670227,6.140925134367261
현대지에프홀딩스,0.0683853962893561,0.6900469128128132,8.744357941422685
아모레퍼시픽홀딩스,0.050408747400284164,0.7760980254295617,6.093567218437207
