name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
영원무역홀딩스,영원무역홀딩스,16.0,141400.0,2262400.0,0.0247729419900373,2.8646060869972727,0.07096472041749118,2.33,374082.85949099966,272994.71109724615,0.2878063671292734,0.12066597909178137,,2025-09-24
현대지에프홀딩스,현대지에프홀딩스,90.0,8130.0,731700.0,0.0315120633096598,3.387775351137201,0.10675579134394043,2.33,182003.78518642162,123373.92409975972,0.1300677245757555,0.16861271573016226,,2025-09-24
LG디스플레이,LG디스플레이,84.0,13650.0,1146600.0,0.0355276730183175,2.467711930119254,0.08767206255667803,2.33,234222.75354104477,122986.99751853159,0.1296598048280013,0.10726233866957229,,2025-09-24
삼성물산,삼성물산,6.0,193700.0,1162200.0,0.0212546411929346,3.2304803292430675,0.06866270027889464,2.33,185933.51131542603,111007.64144363928,0.11703049439702158,0.09551509330893072,,2025-09-24
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,114500.0,1145000.0,0.021020356232986,3.109446321615135,0.06536166936769809,2.33,174375.12962261334,82724.87963777006,0.0872132173698847,0.07224880317709176,,2025-09-24
LG유플러스,LG유플러스,62.0,14990.0,929380.0,0.0179598923635474,3.48740335802348,0.06263338893837544,2.33,135629.81029690537,51973.26685651498,0.05479313889156419,0.05592251485561878,,2025-09-24
오리온홀딩스,오리온홀딩스,36.0,20750.0,747000.0,0.0156633180872473,3.1343994421287533,0.049095095474553145,2.33,85450.50462441449,50031.43031280648,0.05274594567321452,0.06697647966908497,,2025-09-24
세아베스틸지주,세아베스틸지주,32.0,25700.0,822400.0,0.0173078267572309,3.5555015129900576,0.06153800422190427,2.33,117918.6313859792,47629.532164750366,0.05021372965544592,0.0579152871653093,,2025-09-24
강원랜드,강원랜드,60.0,17980.0,1078800.0,0.0094347731676416,3.3229948677139425,0.031351702814118254,2.33,78805.7656003789,34524.17453586314,0.036397325103357914,0.03200238648114863,,2025-09-24
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,26650.0,479700.0,0.015605805407402,3.2878582009330093,0.051309675290891366,2.33,57348.87538230457,28228.301194852786,0.029759861590239658,0.058845739409741055,,2025-09-24
KT,KT,16.0,50800.0,812800.0,0.0135731483559292,2.8000538459169606,0.038005546255221026,2.33,71975.81563124771,23061.178823024904,0.024312390786241436,0.02837251331572946,,2025-09-24
