name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
세아베스틸지주,세아베스틸지주,32.0,58000.0,1856000.0,0.0732924881353547,3.557116707521687,0.26070993408210524,2.33,1127434.8957393826,884644.0199417517,0.5461706889583485,0.4766400969513749,,2026-01-08
영원무역홀딩스,영원무역홀딩스,16.0,190000.0,3040000.0,0.030086821546809,2.762595698988462,0.08311772380144793,2.33,588739.461230416,345080.3838816521,0.21304930204927294,0.11351328417159608,,2026-01-08
삼성물산,삼성물산,6.0,270500.0,1623000.0,0.0248660524892575,2.882197638479832,0.07166887776285351,2.33,271022.3114592292,114871.79953325116,0.07092074153973492,0.07077744888062303,,2026-01-08
현대지에프홀딩스,현대지에프홀딩스,90.0,7910.0,711900.0,0.0209946829266275,3.2773392673465302,0.06880669876092609,2.33,114131.52901561464,58854.87241096139,0.036336430800003615,0.08267294902508975,,2026-01-08
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,25850.0,465300.0,0.0276947918149247,3.121707911977826,0.08645505072922917,2.33,93730.15679304308,37818.613947495585,0.023348847637622083,0.08127791521060732,,2026-01-08
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,106800.0,1068000.0,0.0133532729815533,3.3769172629457658,0.04509289804823462,2.33,112210.97121914895,36632.42669113931,0.022616507061714072,0.034300024991703475,,2026-01-08
오리온홀딩스,오리온홀딩스,36.0,19440.0,699840.0,0.0149505312484866,3.1318000091631863,0.04682207390100484,2.33,76349.3472633886,34752.203635527156,0.02145567547462362,0.049657355446283656,,2026-01-08
LG디스플레이,LG디스플레이,84.0,12230.0,1027320.0,0.0200273085644599,2.628189922391077,0.05263557054173002,2.33,125991.42818640711,34423.255060236894,0.021252585795670065,0.0335078213801317,,2026-01-08
강원랜드,강원랜드,60.0,18080.0,1084800.0,0.0123089017324656,3.467680798943374,0.04268334219375179,2.33,107885.73279545193,33911.14706882974,0.020936415259066726,0.0312602756902929,,2026-01-08
LG유플러스,LG유플러스,62.0,14360.0,890320.0,0.0149764756536624,2.8382032324921957,0.04250628161156529,2.33,88176.96886147253,20994.898326572133,0.012962047812621167,0.023581294732873723,,2026-01-08
KT,KT,16.0,51500.0,824000.0,0.0145590345202833,2.5960751206932167,0.037796347299421176,2.33,72565.9631071047,17737.16977226306,0.010950757611322541,0.021525691471193032,,2026-01-08
