name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
삼성물산,삼성물산,6.0,226500.0,1359000.0,0.034386876009994,2.9771358915527357,0.10237440276772687,2.33,324165.4751319241,221059.20956327382,0.23890724705576416,0.1626631416948299,,2025-11-03
영원무역홀딩스,영원무역홀딩스,16.0,140300.0,2244800.0,0.0170645725847275,2.943520424587724,0.05022991794000512,2.33,262721.75911471574,174866.86791161742,0.18898539489290372,0.07789864037402772,,2025-11-03
LG디스플레이,LG디스플레이,84.0,14520.0,1219680.0,0.0326392219459076,2.4802857842672803,0.08095459820197926,2.33,230061.18110052682,122605.11631723067,0.13250409640100197,0.10052236350291115,,2025-11-03
세아베스틸지주,세아베스틸지주,32.0,26850.0,859200.0,0.0304653494454416,3.556483929859919,0.10834952572027984,2.33,216908.81612235412,101511.12865004026,0.10970700718244922,0.11814609945302638,,2025-11-03
현대지에프홀딩스,현대지에프홀딩스,90.0,7670.0,690300.0,0.0249224976465826,3.325796606414332,0.08288715809637358,2.33,133315.62219504916,85911.91302719426,0.09284833086651544,0.12445590761581089,,2025-11-03
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,108100.0,1081000.0,0.0156214511191309,3.196409628419195,0.04993255676706981,2.33,125766.62870592176,55133.2205289022,0.059584606150996935,0.05100205414329528,,2025-11-03
LG유플러스,LG유플러스,62.0,14600.0,905200.0,0.0187088835067376,3.380373014759475,0.0632430049424544,2.33,133386.83361220965,53249.8026533743,0.05754912352809724,0.05882656059807148,,2025-11-03
오리온홀딩스,오리온홀딩스,36.0,18960.0,682560.0,0.0128510542882872,3.213521775642853,0.04129714279537939,2.33,65677.52224234499,37313.41326549477,0.040326050469124665,0.05466686191030059,,2025-11-03
강원랜드,강원랜드,60.0,16820.0,1009200.0,0.0088979972908003,3.357251590054754,0.029872815552842203,2.33,70244.01391231306,31484.29204981101,0.03402629347123878,0.031197277100486535,,2025-11-03
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,25450.0,458100.0,0.0141301484393042,3.172463867098222,0.04482738536042691,2.33,47847.54079431495,25540.386801574357,0.027602484925003716,0.0557528635703435,,2025-11-03
KT,KT,16.0,49200.0,787200.0,0.0106783339135754,2.786272874292766,0.029752752126035648,2.33,54571.78388352356,16617.67523867063,0.01795936505690427,0.021109851675140533,,2025-11-03
