asof,portfolio_value,z,portfolio_sigma_money,var_portfolio,var_portfolio_ratio,threshold_15pct_exceeded,names_used,names_total,names_missing_price,names_missing_in_corr
2025-11-26,12144060.0,2.33,541744.5133153626,1262264.7160247948,0.1039409156431041,False,11,11,0,0
