asof,portfolio_value,z,portfolio_sigma_money,var_portfolio,var_portfolio_ratio,threshold_15pct_exceeded,names_used,names_total,names_missing_price,names_missing_in_corr
2025-11-25,11830160.0,2.33,517351.0805219663,1205428.0176161814,0.10189448136087605,False,11,11,0,0
