asof,portfolio_value,z,portfolio_sigma_money,var_portfolio,var_portfolio_ratio,threshold_15pct_exceeded,names_used,names_total,names_missing_price,names_missing_in_corr
2026-01-09,13340900.0,2.33,709942.2865649469,1654165.5276963264,0.12399204908936626,False,11,11,0,0
