asof,portfolio_value,z,portfolio_sigma_money,var_portfolio,var_portfolio_ratio,threshold_15pct_exceeded,names_used,names_total,names_missing_price,names_missing_in_corr
2026-01-02,13048940.0,2.33,743225.189281474,1731714.6910258345,0.13270922320325135,False,11,11,0,0
