name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
영원무역홀딩스,영원무역홀딩스,16.0,143000.0,2288000.0,0.0191823421580151,3.000532883731745,0.05755724843211807,2.33,306839.9936815587,213000.07865253385,0.23330643836787643,0.09309443997051305,,2025-10-27
삼성물산,삼성물산,6.0,215500.0,1293000.0,0.0258212922094128,3.0918033341401627,0.0798343573448699,2.33,240516.17002931613,147915.21139863716,0.16201670614470934,0.11439691523483152,,2025-10-27
LG디스플레이,LG디스플레이,84.0,14240.0,1196160.0,0.0332723623173438,2.516668872053821,0.08373551854375566,2.33,233375.31141682615,122264.56978500265,0.13392066094798274,0.10221422701394683,,2025-10-27
세아베스틸지주,세아베스틸지주,32.0,28150.0,900800.0,0.0297300896652032,3.548073902133598,0.10548455524919927,2.33,221397.73556855536,109770.70597117141,0.12023569479070109,0.12185913185076755,,2025-10-27
현대지에프홀딩스,현대지에프홀딩스,90.0,8080.0,727200.0,0.0268206514002525,3.289914166017053,0.0882376409834958,2.33,149507.7411790517,98590.06863798352,0.10798915154343668,0.13557490186741408,,2025-10-27
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,109700.0,1097000.0,0.0161928306899358,3.178167212816519,0.05146352358144305,2.33,131541.28090940425,57095.489972977244,0.06253868776355805,0.052046937076551725,,2025-10-27
오리온홀딩스,오리온홀딩스,36.0,19350.0,696600.0,0.0146427285974415,3.19135677029788,0.04673017104507931,2.33,75846.71255950523,44439.41885347291,0.0486760502692363,0.06379474426280923,,2025-10-27
LG유플러스,LG유플러스,62.0,15290.0,947980.0,0.0145836651096488,3.423820029558564,0.049931844706789956,2.33,110289.12903818258,40511.90696615947,0.044374109087461554,0.04273498066009775,,2025-10-27
강원랜드,강원랜드,60.0,17090.0,1025400.0,0.0094513207649205,3.43872592852279,0.032500501773117974,2.33,77649.61382730155,34933.70128665907,0.038264105242389185,0.03406836482022534,,2025-10-27
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,25250.0,454500.0,0.0139294282481977,3.1772802989511697,0.044257697948652454,2.33,46868.23826215372,25317.97113609536,0.0277316595835578,0.0557051070101108,,2025-10-27
KT,KT,16.0,49700.0,795200.0,0.0122164318390231,2.7866755250338024,0.03404323160904936,2.33,63075.8442169524,19123.589138440948,0.020946736259090992,0.024048779097637005,,2025-10-27
