name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
세아베스틸지주,세아베스틸지주,32.0,42850.0,1371200.0,0.0796085433387331,3.752290868332442,0.2987144102111757,2.33,954361.4743260443,675750.4279737668,0.4203043347197493,0.4928168232014052,,2025-12-17
영원무역홀딩스,영원무역홀딩스,16.0,202000.0,3232000.0,0.0333805196527929,2.7792673686392027,0.09277338901922691,2.33,698635.5724126294,455522.228284577,0.28332644595326767,0.1409412835038914,,2025-12-17
삼성물산,삼성물산,6.0,243000.0,1458000.0,0.0289857472638961,2.813487775212898,0.08155104558238238,2.33,277040.31898973446,129885.3555012458,0.08078630167868503,0.08908460596793265,,2025-12-17
현대지에프홀딩스,현대지에프홀딩스,90.0,8750.0,787500.0,0.0250776029814735,3.252493587897113,0.08156474289707209,2.33,149661.10762326515,88442.07144634114,0.05500934141019001,0.11230739231281416,,2025-12-17
오리온홀딩스,오리온홀딩스,36.0,21400.0,770400.0,0.0171494816021728,3.102775633563774,0.053210993643471996,2.33,95515.43634182883,49352.64055998182,0.030696434509740838,0.06406105991690267,,2025-12-17
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,121000.0,1210000.0,0.014617284524501,3.1119051981068275,0.04548760369400115,2.33,128243.20109449745,44712.93551304083,0.027810623325132754,0.036952839266975894,,2025-12-17
LG디스플레이,LG디스플레이,84.0,12160.0,1021440.0,0.0220888023056693,2.584627409163064,0.05709132387481716,2.33,135874.79313075528,44075.58071682766,0.027414200367020743,0.043150435382232594,,2025-12-17
강원랜드,강원랜드,60.0,18490.0,1109400.0,0.0111704525563968,3.472389587467367,0.03878816314413048,2.33,100263.60048758917,34219.52764156803,0.021283916671632014,0.03084507629490538,,2025-12-17
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,27400.0,493200.0,0.0215069576728232,3.191188163351338,0.06863274875521164,2.33,78869.73502854399,33450.20050589422,0.020805409346211893,0.06782279096896639,,2025-12-17
LG유플러스,LG유플러스,62.0,15320.0,949840.0,0.0151562990798728,2.878548897009191,0.04362814799910926,2.33,96554.64102245429,27238.95457745819,0.016942128644252197,0.02867741364593846,,2025-12-17
KT,KT,16.0,53900.0,862400.0,0.0153316302150956,2.631957614664933,0.04035220088984783,2.33,81083.38965045311,25114.67105714755,0.015620863374117654,0.02912183564140486,,2025-12-17
