name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
영원무역홀딩스,영원무역홀딩스,16.0,182900.0,2926400.0,0.0385692599600189,2.751054058484798,0.1061061191457652,2.33,723485.8466688298,587574.4194494552,0.43601778029044613,0.20078404163800412,,2025-12-03
삼성물산,삼성물산,6.0,245500.0,1473000.0,0.0353536532578648,2.8533660889139094,0.10087691532521217,2.33,346218.65231850743,211566.36942754377,0.156995770626535,0.14362957870165904,,2025-12-03
현대지에프홀딩스,현대지에프홀딩스,90.0,8360.0,752400.0,0.0275637056217274,3.2425385268769986,0.0893763774219472,2.33,156685.01224739628,106460.89135228441,0.0790007869618607,0.14149507090946892,,2025-12-03
세아베스틸지주,세아베스틸지주,32.0,28250.0,904000.0,0.0246184004243349,3.7163717389618856,0.0914911275954455,2.33,192709.59187683876,79383.25718821093,0.05890745145757115,0.08781333759757846,,2025-12-03
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,120900.0,1209000.0,0.018782652551149,3.100043155462427,0.05822703348261834,2.33,164023.8065095314,73785.37235248639,0.054753463061205765,0.061030084658797674,,2025-12-03
LG디스플레이,LG디스플레이,84.0,12790.0,1074360.0,0.0257627700399281,2.549677387725087,0.06568675221596601,2.33,164430.94052803644,69956.79597504025,0.051912414645022796,0.06511485533251447,,2025-12-03
오리온홀딩스,오리온홀딩스,36.0,20250.0,729000.0,0.0180457077368658,3.093548951286175,0.055825280244598006,2.33,94823.14626506684,55731.74230998378,0.04135651548017846,0.07644957792864716,,2025-12-03
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,28600.0,514800.0,0.0265930046096065,3.0750485644328114,0.0817747806487256,2.33,98087.54099165599,47818.48413370521,0.035484372053446095,0.09288749831722069,,2025-12-03
LG유플러스,LG유플러스,62.0,15240.0,944880.0,0.0194748576502352,2.869412928891425,0.055881408329904965,2.33,123026.8544894322,45183.72141233381,0.03352920968534849,0.04781953413378822,,2025-12-03
강원랜드,강원랜드,60.0,18120.0,1087200.0,0.0107661288575164,3.370152603815904,0.03628349720217644,2.33,91912.48430862051,38327.063810095126,0.028441131428400306,0.03525300203283216,,2025-12-03
KT,KT,16.0,53000.0,848000.0,0.0149788242972873,2.8003613445118543,0.04194612054835829,2.33,82878.82282426825,31804.678135070633,0.023601104309985188,0.03750551666871537,,2025-12-03
