asof,portfolio_value,z,portfolio_sigma_money,var_portfolio,var_portfolio_ratio,threshold_15pct_exceeded,names_used,names_total,names_missing_price,names_missing_in_corr
2026-01-28,14255760.0,2.33,667441.185257671,1555137.9616503736,0.10908839385977133,False,11,11,0,0
