name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
세아베스틸지주,세아베스틸지주,32.0,54800.0,1753600.0,0.0771301808601357,3.5330642899545834,0.272505887674684,2.33,1113428.5363793392,860086.8058197743,0.5257452042250979,0.4904692095231377,,2026-01-06
영원무역홀딩스,영원무역홀딩스,16.0,189500.0,3032000.0,0.0319963607492105,2.7601081061755006,0.08831341467201152,2.33,623895.4167553057,376771.1217888054,0.23030885839734913,0.12426488185646617,,2026-01-06
삼성물산,삼성물산,6.0,260000.0,1560000.0,0.0254550785055595,2.838304752756162,0.07224927030411074,2.33,262611.6477013817,110807.64936531128,0.06773338441082412,0.07103054446494313,,2026-01-06
현대지에프홀딩스,현대지에프홀딩스,90.0,8110.0,729900.0,0.021458984648141,3.2684484120379294,0.07013758429716276,2.33,119280.6750739029,62386.09301467779,0.03813474290138173,0.0854721098981748,,2026-01-06
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,27000.0,486000.0,0.0279663414912808,3.075805103776708,0.08601901589284379,2.33,97406.21321673846,39217.05508814691,0.023972206638808873,0.0806935289879566,,2026-01-06
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,107200.0,1072000.0,0.0141741730215567,3.3163438817996678,0.04700643197960948,2.33,117410.78554138937,39061.89252239642,0.023877360427628093,0.03643833257686233,,2026-01-06
오리온홀딩스,오리온홀딩스,36.0,19920.0,717120.0,0.0152770446527913,3.1018048586575584,0.04738641132995653,2.33,79177.46187254654,36731.713783227395,0.02245299222570255,0.051221153758405004,,2026-01-06
강원랜드,강원랜드,60.0,18370.0,1102200.0,0.0127663475102053,3.4693445864809345,0.044290858623665115,2.33,113744.5055937586,36410.94401947208,0.022256915313681982,0.033034788622275525,,2026-01-06
LG디스플레이,LG디스플레이,84.0,12310.0,1034040.0,0.0197360723569105,2.631969248691855,0.05194473553334582,2.33,125151.13699099913,34248.96620161024,0.02093536327766565,0.0331215100011704,,2026-01-06
LG유플러스,LG유플러스,62.0,14780.0,916360.0,0.0148730395203963,2.7794698722732925,0.041339165256071536,2.33,88264.02891454517,21622.40610748872,0.013217126734067965,0.02359597331560601,,2026-01-06
KT,KT,16.0,52800.0,844800.0,0.0146906802127866,2.5667784316155307,0.0377077211159417,2.33,74223.27492108179,18593.823829626665,0.011365845447791905,0.022009734646811868,,2026-01-06
