name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
영원무역홀딩스,영원무역홀딩스,16.0,140900.0,2254400.0,0.0193567600041977,2.9896045050515787,0.057869056911751655,2.33,303971.8044313173,208208.1656925028,0.22624906928218072,0.0923563545477745,,2025-10-22
삼성물산,삼성물산,6.0,208000.0,1248000.0,0.0267361634422042,3.142941206654879,0.08403018979036334,2.33,244346.34708001013,150946.3977568632,0.16402566100325566,0.12095063922825577,,2025-10-22
LG디스플레이,LG디스플레이,84.0,14190.0,1191960.0,0.0346504716168086,2.5070558396408846,0.08687066721323072,2.33,241263.01994515423,127190.22181061735,0.13821105051636548,0.10670678698162468,,2025-10-22
현대지에프홀딩스,현대지에프홀딩스,90.0,8240.0,741600.0,0.0272229256120398,3.301839602430626,0.089885733879856,2.33,155316.0763715518,102575.0559713824,0.1114630200400854,0.13831587914156204,,2025-10-22
세아베스틸지주,세아베스틸지주,32.0,26950.0,862400.0,0.027769974794495,3.5414719099348555,0.098346585674303,2.33,197616.84248125905,94489.19769149584,0.10267653511002858,0.10956539620999053,,2025-10-22
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,109100.0,1091000.0,0.0177113555584934,3.1656679995869417,0.056068271520828855,2.33,142527.22825409257,63651.34653270868,0.06916663361249455,0.05834220580449925,,2025-10-22
오리온홀딩스,오리온홀딩스,36.0,19840.0,714240.0,0.0145105328479207,3.194831908136847,0.046358713346604886,2.33,77149.20649018225,45290.98417205966,0.04921537530346464,0.06341143617279858,,2025-10-22
LG유플러스,LG유플러스,62.0,14980.0,928760.0,0.0156955486243087,3.425787646576949,0.05376961658340457,2.33,116358.0309983466,43542.24936983798,0.04731511543561518,0.04688213248830481,,2025-10-22
강원랜드,강원랜드,60.0,17210.0,1032600.0,0.0102187131854152,3.335803026456383,0.03408761437039777,2.33,82013.36849537348,37287.4938183287,0.040518395348245986,0.036110298100260216,,2025-10-22
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,25450.0,458100.0,0.015069844616656,3.122908144220507,0.04706174048549258,2.33,50232.43112722167,27196.888654624905,0.029553455432519346,0.0593688903178889,,2025-10-22
KT,KT,16.0,50600.0,809600.0,0.012758500120889,2.7529714118966435,0.03512378609148729,2.33,66256.3861218267,19882.870112757948,0.02160568891574436,0.024558881068129878,,2025-10-22
