name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
영원무역홀딩스,영원무역홀딩스,16.0,133300.0,2132800.0,0.0191582885446293,2.9874284778864717,0.057234016785791736,2.33,284420.0966317163,189248.5379197389,0.20697011516524083,0.08873243525869229,,2025-10-17
삼성물산,삼성물산,6.0,210500.0,1263000.0,0.0284807880754445,3.1713484531365763,0.09032250320717157,2.33,265800.1592130324,169938.42823529735,0.1858517716938779,0.1345514079456036,,2025-10-17
LG디스플레이,LG디스플레이,84.0,14370.0,1207080.0,0.037012261850897,2.5032334008773827,0.09265033010718511,2.33,260578.71988526973,142632.14070973673,0.1559884737470408,0.11816295581878312,,2025-10-17
현대지에프홀딩스,현대지에프홀딩스,90.0,7880.0,709200.0,0.0275155008219657,3.326632099249363,0.09153394826127333,2.33,151253.99132906544,98314.57766025944,0.1075209335006628,0.13862743606917574,,2025-10-17
세아베스틸지주,세아베스틸지주,32.0,25200.0,806400.0,0.0262332063662271,3.5585284023228154,0.09335160993821483,2.33,175399.4601322311,78245.07428409641,0.08557208533130314,0.09703010203881003,,2025-10-17
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,106300.0,1063000.0,0.0176426592494327,3.1840048376683305,0.05617431239952764,2.33,139131.97520802607,60681.991522337594,0.06636436356068894,0.05708559879805983,,2025-10-17
LG유플러스,LG유플러스,62.0,14910.0,924420.0,0.0163271522521032,3.440439882130437,0.056172585769751635,2.33,120990.05384784797,45738.59935424264,0.050021644974922876,0.04947815857969606,,2025-10-17
오리온홀딩스,오리온홀딩스,36.0,19200.0,691200.0,0.0142566126833148,3.2228526203720627,0.04594696154405069,2.33,73997.39777884746,42667.475317217686,0.046662935298130724,0.06172956498440059,,2025-10-17
강원랜드,강원랜드,60.0,17590.0,1055400.0,0.0100820196622278,3.30934884440872,0.033364920118499564,2.33,82047.07449484014,37751.78450598282,0.04128693025998622,0.03577011986543758,,2025-10-17
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,25500.0,459000.0,0.0153217370015787,3.121001949874652,0.04781917105739372,2.33,51141.168870750866,27687.563290949296,0.0302802770682593,0.060321488651305655,,2025-10-17
KT,KT,16.0,49950.0,799200.0,0.0137128997519762,2.7583516562077666,0.03782499974227462,2.33,70435.2937200803,21469.981306479865,0.023480469399886586,0.026864340974073905,,2025-10-17
