asof,portfolio_value,z,portfolio_sigma_money,var_portfolio,var_portfolio_ratio,threshold_15pct_exceeded,names_used,names_total,names_missing_price,names_missing_in_corr
2025-12-09,12676300.0,2.33,559328.129232027,1303234.541110623,0.10280874869722419,False,11,11,0,0
