asof,portfolio_value,z,portfolio_sigma_money,var_portfolio,var_portfolio_ratio,threshold_15pct_exceeded,names_used,names_total,names_missing_price,names_missing_in_corr
2025-12-15,13361240.0,2.33,799197.0952505216,1862129.2319337153,0.13936799518111456,False,11,11,0,0
