asof,portfolio_value,z,portfolio_sigma_money,var_portfolio,var_portfolio_ratio,threshold_15pct_exceeded,names_used,names_total,names_missing_price,names_missing_in_corr
2025-10-23,11228180.0,2.33,384541.3827720715,895981.4218589267,0.07979756486437932,False,11,11,0,0
