asof,portfolio_value,z,portfolio_sigma_money,var_portfolio,var_portfolio_ratio,threshold_15pct_exceeded,names_used,names_total,names_missing_price,names_missing_in_corr
2025-11-19,11839180.0,2.33,554393.022475495,1291735.7423679035,0.10910685895204765,False,11,11,0,0
