name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
영원무역홀딩스,영원무역홀딩스,16.0,186000.0,2976000.0,0.0376202233546305,2.7743687579318266,0.10437237234150411,2.33,723726.3796057767,590356.2605336551,0.44381196013985463,0.19837239937286796,,2025-12-04
삼성물산,삼성물산,6.0,240500.0,1443000.0,0.0346452383099421,2.848939004505585,0.0987021707415852,2.33,331855.45144565037,199840.16187661386,0.15023378235534054,0.13848937066986408,,2025-12-04
현대지에프홀딩스,현대지에프홀딩스,90.0,8470.0,762300.0,0.0269151513436094,3.2648039305532364,0.08787269189805119,2.33,156075.8725689507,105999.02387915798,0.0796868564046311,0.13905158583124488,,2025-12-04
세아베스틸지주,세아베스틸지주,32.0,28050.0,897600.0,0.0239317951688529,3.717626183374738,0.0889694683348886,2.33,186071.4578313327,76257.97397322886,0.05732843567163853,0.08495763588817831,,2025-12-04
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,121900.0,1219000.0,0.0183219005989151,3.136735115712993,0.05747094899521991,2.33,163233.01230265325,73453.14007800342,0.055219846482152425,0.060256882754719784,,2025-12-04
LG디스플레이,LG디스플레이,84.0,12850.0,1079400.0,0.0250042298835805,2.5763911721569213,0.06442067713863908,2.33,162018.13184503157,68387.70893304159,0.05141180873327381,0.0633571511330754,,2025-12-04
오리온홀딩스,오리온홀딩스,36.0,20600.0,741600.0,0.0179924405193665,3.1054651081290454,0.05587489624297991,2.33,96547.79771533978,56824.76248586149,0.04271913573091371,0.07662454488384775,,2025-12-04
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,28000.0,504000.0,0.0263007367808068,3.122968719300245,0.08213637826100906,2.33,96454.39171946816,46422.85670346323,0.03489929794295976,0.09210884266560164,,2025-12-04
LG유플러스,LG유플러스,62.0,15250.0,945500.0,0.0188822603351747,2.865233334652109,0.05410208174592185,2.33,119187.69761749203,43692.6163445175,0.03284678591528801,0.04621112252196457,,2025-12-04
강원랜드,강원랜드,60.0,18000.0,1080000.0,0.0105642775693499,3.483386813317229,0.036799465177296424,2.33,92602.17417214872,38258.4379683322,0.028761535163980157,0.03542447960030759,,2025-12-04
KT,KT,16.0,53100.0,849600.0,0.0145298521190677,2.7728660537343397,0.040289333706742786,2.33,79755.4757471894,30701.62960027549,0.023080555459967497,0.0361365696801736,,2025-12-04
