name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
세아베스틸지주,세아베스틸지주,32.0,68300.0,2185600.0,0.0579291924856822,3.644141161074836,0.2111021547649016,2.33,1075026.7458282136,836817.7487028893,0.5380987213602743,0.38287781327914044,,2026-01-28
영원무역홀딩스,영원무역홀딩스,16.0,196900.0,3150400.0,0.0256585213571102,2.720982082155716,0.06981637686730661,2.33,512482.36688083725,291761.719842137,0.1876114705170646,0.0926110080758434,,2026-01-28
삼성물산,삼성물산,6.0,302000.0,1812000.0,0.0210072476829272,2.9466551695527152,0.06190111498297173,2.33,261344.03141350733,113714.00891087545,0.07312149257175721,0.06275607555787828,,2026-01-28
현대지에프홀딩스,현대지에프홀딩스,90.0,8970.0,807300.0,0.0228051949492333,3.238734270825975,0.07385996643494933,2.33,138931.2616038376,71409.70200340009,0.04591856398876489,0.08845497584962231,,2026-01-28
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,28650.0,515700.0,0.0269723883833525,3.1436826692692,0.08479262990954314,2.33,101885.21303933876,42069.14118620169,0.027051710024206636,0.08157677173977446,,2026-01-28
오리온홀딩스,오리온홀딩스,36.0,20900.0,752400.0,0.0162829608062491,3.081846524229558,0.050181586164904916,2.33,87972.93725300548,41920.21022331179,0.026955942981948953,0.05571532459238675,,2026-01-28
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,108000.0,1080000.0,0.0151791494549948,3.2102782930952745,0.04872929400301877,2.33,122622.39542919643,40640.32451512197,0.026132938374157397,0.03762993010659441,,2026-01-28
LG유플러스,LG유플러스,62.0,16020.0,993240.0,0.0221993343723343,2.670154940363424,0.059275662347068006,2.33,137178.65416617226,37805.94639211911,0.024310348872197778,0.03806325398908533,,2026-01-28
LG디스플레이,LG디스플레이,84.0,12130.0,1018920.0,0.0191069765528105,2.6015071341623246,0.04970693581440878,2.33,118008.42112324052,30136.481506139484,0.019378654659138708,0.0295768868077371,,2026-01-28
강원랜드,강원랜드,60.0,17430.0,1045800.0,0.0101275055761634,3.4886147874934696,0.035330965713426206,2.33,86091.45878742562,27764.481066528395,0.017853387770859656,0.026548557149099632,,2026-01-28
KT,KT,16.0,55900.0,894400.0,0.0145096924926009,2.6108999381104887,0.03788335523093391,2.33,78947.09390021519,21098.197301649372,0.013566768879629904,0.02358921880774751,,2026-01-28
