name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
세아베스틸지주,세아베스틸지주,32.0,47000.0,1504000.0,0.0862453368716528,3.56631483549524,0.30757802437765996,2.33,1077851.8223871214,815311.6253348333,0.48590618998105645,0.5420954955683732,,2025-12-24
영원무역홀딩스,영원무역홀딩스,16.0,194700.0,3115200.0,0.0354689215854011,2.755583781042536,0.0977375850518008,2.33,709420.0511413518,463846.848340477,0.27644160564898146,0.1488979353943493,,2025-12-24
삼성물산,삼성물산,6.0,240000.0,1440000.0,0.0271130212410792,2.8261121008763563,0.0766244374207316,2.33,257090.31243403867,109278.18849520505,0.06512718152145819,0.07588763089944794,,2025-12-24
현대지에프홀딩스,현대지에프홀딩스,90.0,8500.0,765000.0,0.022331768274496,3.2544432308364,0.07267747209354058,2.33,129543.96013313142,70493.84573314607,0.04201264269136126,0.09214881795182492,,2025-12-24
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,113400.0,1134000.0,0.0144060154650939,3.189539860547327,0.04594856055757823,2.33,121406.20567644436,41208.66243395269,0.024559375256392478,0.03633920849554911,,2025-12-24
오리온홀딩스,오리온홀딩스,36.0,20800.0,748800.0,0.0154608905797342,3.095574351171525,0.047860336324894635,2.33,83502.12022738896,40263.54983159377,0.023996110794749725,0.05377076633492758,,2025-12-24
LG디스플레이,LG디스플레이,84.0,12050.0,1012200.0,0.0203739536768151,2.6412342144223864,0.05381238353426082,2.33,126912.52444917262,35656.334535512535,0.02125032088893071,0.03522657037691418,,2025-12-24
강원랜드,강원랜드,60.0,18880.0,1132800.0,0.0099894592620921,3.4884325936425835,0.03484755528274688,2.33,91977.47375460889,29400.18908479338,0.017521808127104417,0.025953556748581727,,2025-12-24
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,27600.0,496800.0,0.020214289928592,3.1674719905897577,0.06402819715847578,2.33,74115.45545161069,29387.715980473615,0.017514374455844348,0.05915401767406122,,2025-12-24
LG유플러스,LG유플러스,62.0,15490.0,960380.0,0.0139472180311025,2.822980534560298,0.039372725013070764,2.33,88103.77191996326,22971.1561281183,0.013690258554929845,0.023918819767298673,,2025-12-24
KT,KT,16.0,53400.0,854400.0,0.014421380633888,2.5990956396379503,0.03748254752309748,2.33,74618.45644670136,20101.701025031398,0.011980132079191139,0.02352727179895997,,2025-12-24
