asof,portfolio_value,z,portfolio_sigma_money,var_portfolio,var_portfolio_ratio,threshold_15pct_exceeded,names_used,names_total,names_missing_price,names_missing_in_corr
2025-11-17,11804880.0,2.33,534444.6209341452,1245255.9667765582,0.10548654173329658,False,11,11,0,0
