name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
세아베스틸지주,세아베스틸지주,32.0,80300.0,2569600.0,0.0707285300133904,3.4562809082353265,0.24445766795283053,2.33,1463609.1269218125,1210321.738506401,0.5959337547226388,0.4710156205270863,,2026-02-05
영원무역홀딩스,영원무역홀딩스,16.0,217500.0,3480000.0,0.0254446575157566,2.7729899177667727,0.07055777875222159,2.33,572110.6932345135,298532.07321520295,0.14699012141665233,0.0857850785101158,,2026-02-05
삼성물산,삼성물산,6.0,306000.0,1836000.0,0.0277709804493365,2.885329386127317,0.0801284259720378,2.33,342779.79089726106,158848.30383745226,0.07821314211376106,0.08651868400732694,,2026-02-05
현대지에프홀딩스,현대지에프홀딩스,90.0,10030.0,902700.0,0.0264555510247861,3.288191795987507,0.08699092583803054,2.33,182967.2313967971,91302.43474118989,0.044955156153586875,0.10114371855676292,,2026-02-05
오리온홀딩스,오리온홀딩스,36.0,22600.0,813600.0,0.0235705760499289,3.090015062538336,0.07283343502698565,2.33,138069.46877943637,67454.70536144845,0.033213099096579345,0.08290892989361903,,2026-02-05
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,31000.0,558000.0,0.0259884268167106,3.1805477208595456,0.082657431680614,2.33,107466.23322523349,42640.58672654201,0.020995214861531716,0.07641682209057708,,2026-02-05
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,108600.0,1086000.0,0.0148618200873449,3.210270421431547,0.04771046143504054,2.33,120725.59740599789,39253.71591910498,0.019327599901953124,0.03614522644484805,,2026-02-05
LG유플러스,LG유플러스,62.0,15680.0,972160.0,0.0207351026798826,2.6613342564777853,0.055183039073555894,2.33,124996.91180919309,33499.81294254989,0.016494514371026666,0.03445915584116801,,2026-02-05
LG디스플레이,LG디스플레이,84.0,11450.0,961800.0,0.0225370600878258,2.65889761822011,0.059923735389203515,2.33,134288.73146479274,32965.95211484615,0.016231653945215068,0.03427526732672713,,2026-02-05
강원랜드,강원랜드,60.0,17730.0,1063800.0,0.0117288749538695,3.449457778123441,0.04045825893826236,2.33,100282.02535035975,31816.99023722799,0.01566593233254113,0.029908808269625862,,2026-02-05
KT,KT,16.0,56100.0,897600.0,0.0161538038693766,2.5711314953960893,0.04153355389900539,2.33,86863.60689281106,24330.59994316886,0.011979811084513839,0.027106283359145344,,2026-02-05
