asof,portfolio_value,z,portfolio_sigma_money,var_portfolio,var_portfolio_ratio,threshold_15pct_exceeded,names_used,names_total,names_missing_price,names_missing_in_corr
2025-10-14,10968520.0,2.33,384474.41241250763,895825.3809211428,0.08167240255942851,False,11,11,0,0
