name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
영원무역홀딩스,영원무역홀딩스,16.0,138500.0,2216000.0,0.0228301799964717,2.905782856616142,0.06633954564720823,2.33,342529.6492493173,240450.57737334745,0.26535038711574466,0.10850657823707015,,2025-09-29
LG디스플레이,LG디스플레이,84.0,14630.0,1228920.0,0.0359000969850502,2.6277121544678965,0.0943351211941927,2.33,270117.6389314638,151276.74861308964,0.166942180986187,0.12309731195935426,,2025-09-29
현대지에프홀딩스,현대지에프홀딩스,90.0,7960.0,716400.0,0.0292850757927823,3.351481249670781,0.09814838241469756,2.33,163830.45770720215,108926.22615521088,0.1202060589460084,0.15204665850811122,,2025-09-29
삼성물산,삼성물산,6.0,188000.0,1128000.0,0.0200238074690373,3.240996169733888,0.0648970833106387,2.33,170565.11024035307,98869.93145848314,0.1091083867346274,0.08765064845610208,,2025-09-29
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,115500.0,1155000.0,0.0193789987587981,3.0627252945522416,0.059352549681667435,2.33,159726.61407581932,73773.35506505988,0.08141293957030349,0.06387303468836353,,2025-09-29
LG유플러스,LG유플러스,62.0,15380.0,953560.0,0.0176230565411233,3.4738210973457377,0.06121934561227092,2.33,136016.82374074636,51935.92996462098,0.0573141444361362,0.05446529842340385,,2025-09-29
오리온홀딩스,오리온홀딩스,36.0,20300.0,730800.0,0.0150650903476236,3.1819281252377154,0.04793603468635076,2.33,81623.75416666937,47860.412011625456,0.05281658706556114,0.06549043789220779,,2025-09-29
세아베스틸지주,세아베스틸지주,32.0,24850.0,795200.0,0.0165460441622188,3.590825540305107,0.05941395796871148,2.33,110083.13194775613,44029.17824635912,0.04858861068118411,0.05536868491745363,,2025-09-29
강원랜드,강원랜드,60.0,18080.0,1084800.0,0.0094240505846401,3.30836076192842,0.031178159172651893,2.33,78805.41627424816,35951.43600508035,0.03967437951501636,0.03314107301353277,,2025-09-29
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,26600.0,478800.0,0.0163648691448537,3.3957709862162613,0.05557134783531991,2.33,61995.61793047423,33161.824055380384,0.036595889877595995,0.0692602841591069,,2025-09-29
KT,KT,16.0,50500.0,808000.0,0.012840031090169,2.816903988453994,0.036169134789770345,2.33,68093.45992061324,19926.90821799849,0.021990435071635284,0.024662015121285262,,2025-09-29
