asof,portfolio_value,z,portfolio_sigma_money,var_portfolio,var_portfolio_ratio,threshold_15pct_exceeded,names_used,names_total,names_missing_price,names_missing_in_corr
2026-01-26,14097040.0,2.33,693842.3457780203,1616652.6656627874,0.11468029215089036,False,11,11,0,0
