asof,portfolio_value,z,portfolio_sigma_money,var_portfolio,var_portfolio_ratio,threshold_15pct_exceeded,names_used,names_total,names_missing_price,names_missing_in_corr
2026-01-16,13802240.0,2.33,709507.672110673,1653152.8760178683,0.11977424505137342,False,11,11,0,0
