name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
세아베스틸지주,세아베스틸지주,32.0,57200.0,1830400.0,0.0755139458363153,3.550064015128864,0.26807934175389303,2.33,1143313.355250939,896451.4377369347,0.5449552331645081,0.4897571228894967,,2026-01-07
영원무역홀딩스,영원무역홀딩스,16.0,189400.0,3030400.0,0.0310218950157443,2.763485097586598,0.08572854457490534,2.33,605314.850847918,356642.63967643015,0.2168040171277055,0.1176883050674598,,2026-01-07
삼성물산,삼성물산,6.0,265000.0,1590000.0,0.025116774925061,2.860370725941843,0.07184328772571462,2.33,266157.8280374549,111821.48265675202,0.06797657919747079,0.07032797651368052,,2026-01-07
현대지에프홀딩스,현대지에프홀딩스,90.0,8100.0,729000.0,0.0208074202234801,3.2612134884795445,0.06785743949327536,2.33,115260.61100009273,59550.09533942176,0.036200662662316356,0.08168737357945371,,2026-01-07
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,26050.0,468900.0,0.0284985489328064,3.0988252864675894,0.0883120240606144,2.33,96484.15383111149,38871.82632900582,0.023630287474501143,0.08290003482406871,,2026-01-07
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,106800.0,1068000.0,0.0137728437214899,3.3426926602691114,0.04603838361885781,2.33,114563.75533251053,37436.70179243193,0.022757871419903625,0.0350530915659475,,2026-01-07
오리온홀딩스,오리온홀딩스,36.0,19670.0,708120.0,0.0151312651221027,3.116268031745954,0.04715307777988119,2.33,77798.78722935046,35453.06649882808,0.021552014205074264,0.05006646684012325,,2026-01-07
LG디스플레이,LG디스플레이,84.0,12540.0,1053360.0,0.019664694968789,2.6472596404808044,0.05205755333324105,2.33,127766.35240330953,34882.35325289867,0.021205076092296313,0.03311531978895978,,2026-01-07
강원랜드,강원랜드,60.0,18200.0,1092000.0,0.0125851718426264,3.465178749701131,0.04360987003040603,2.33,110959.20891056387,34806.74801261865,0.02115911546396683,0.03187431136686689,,2026-01-07
LG유플러스,LG유플러스,62.0,14470.0,897140.0,0.0153262700642907,2.807666457461017,0.0430310543774979,2.33,89949.37068945232,21455.386193761213,0.01304278680769634,0.02391531555137572,,2026-01-07
KT,KT,16.0,52400.0,838400.0,0.0143644302624341,2.572055222545307,0.03694610787538148,2.33,72173.1872435372,17628.407809675606,0.010716356384560683,0.021026249772990942,,2026-01-07
