name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
영원무역홀딩스,영원무역홀딩스,16.0,179500.0,2872000.0,0.0315957184570778,2.868157903470281,0.09062150960848953,2.33,606417.3931377059,480219.63056805026,0.392866830017922,0.16720739225907041,,2025-11-27
삼성물산,삼성물산,6.0,231500.0,1389000.0,0.0304289932873615,2.8964228863738657,0.08813523256683058,2.33,285238.2226223135,169030.06748938738,0.13828319911395381,0.12169191323929977,,2025-11-27
현대지에프홀딩스,현대지에프홀딩스,90.0,8000.0,720000.0,0.0298438165638598,3.217834596310265,0.0960324654251254,2.33,161104.0639971904,111288.768898229,0.09104514490989492,0.1545677345808736,,2025-11-27
세아베스틸지주,세아베스틸지주,32.0,27750.0,888000.0,0.027050888892273,3.64057902012511,0.09848089857694446,2.33,203760.91839164117,89187.76342672751,0.07296435144144228,0.10043667052559405,,2025-11-27
LG디스플레이,LG디스플레이,84.0,12700.0,1066800.0,0.0277065478485625,2.572805991971087,0.07128357232161522,2.33,177185.58383978895,78352.82169023842,0.06410030477927621,0.07344658951090965,,2025-11-27
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,112700.0,1127000.0,0.0176045345123102,2.947200669710149,0.051884095904616054,2.33,136242.96627689034,61530.651409378734,0.05033811703937598,0.054596851294923456,,2025-11-27
오리온홀딩스,오리온홀딩스,36.0,19890.0,716040.0,0.0183161628594453,3.12032121307672,0.05715231151249512,2.33,95351.38484549832,58498.63257564955,0.04785762779666681,0.0816974367013708,,2025-11-27
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,28450.0,512100.0,0.0295866011893475,3.100507027377167,0.09173346490377757,2.33,109455.72818893306,56250.307698726996,0.04601827719327278,0.1098424286247354,,2025-11-27
LG유플러스,LG유플러스,62.0,15230.0,944260.0,0.0215410991070412,2.889761899198694,0.06224864746639067,2.33,136954.85530591078,53710.4848406878,0.04394045260733362,0.05688103365671298,,2025-11-27
강원랜드,강원랜드,60.0,17860.0,1071600.0,0.0119198321033484,3.288514573508806,0.03919854158563933,2.33,97872.01619018869,44305.169522624106,0.036245980788353956,0.04134487637422929,,2025-11-27
KT,KT,16.0,50400.0,806400.0,0.0110095755162596,2.641504276735557,0.02908184081124281,2.33,54642.21968233385,19972.80241343325,0.016339714312507476,0.024767860135705918,,2025-11-27
