asof,portfolio_value,z,portfolio_sigma_money,var_portfolio,var_portfolio_ratio,threshold_15pct_exceeded,names_used,names_total,names_missing_price,names_missing_in_corr
2025-12-26,13051900.0,2.33,720412.5670810179,1678561.2812987717,0.12860666119865857,False,11,11,0,0
