name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
삼성물산,삼성물산,6.0,231000.0,1386000.0,0.0374499140532813,3.049885086744836,0.11421793437097848,2.33,368853.11289895047,250522.9779639708,0.2594265386496645,0.18075250935351428,,2025-10-29
영원무역홀딩스,영원무역홀딩스,16.0,141800.0,2268800.0,0.0183491576948847,2.9886999874612017,0.054840127372625516,2.33,289901.5846904198,192772.08208838463,0.19962318191695322,0.08496653829706657,,2025-10-29
LG디스플레이,LG디스플레이,84.0,14500.0,1218000.0,0.0314640150766164,2.514541431290739,0.07911756950490839,2.33,224530.91520075971,114828.72801045998,0.11890972910908645,0.09427645977870278,,2025-10-29
세아베스틸지주,세아베스틸지주,32.0,28600.0,915200.0,0.0312718564100017,3.5366741238818924,0.11059836537100311,2.33,235841.72389097296,110530.59866259956,0.11445884468943722,0.12077207021700126,,2025-10-29
현대지에프홀딩스,현대지에프홀딩스,90.0,8050.0,724500.0,0.025292263744274,3.279310404318747,0.08294118364537155,2.33,140011.76799399703,90078.43421291423,0.09327981243380656,0.1243318622676525,,2025-10-29
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,111500.0,1115000.0,0.0155567879204792,3.20082738774795,0.049794592841256306,2.33,129363.86247194181,54085.50987624455,0.05600770329464261,0.04850718374551081,,2025-10-29
오리온홀딩스,오리온홀딩스,36.0,19060.0,686160.0,0.0140746387573456,3.196495755997734,0.04498952305505643,2.33,71927.12595493603,40856.34558567629,0.042308375875568724,0.05954346739197314,,2025-10-29
LG유플러스,LG유플러스,62.0,15250.0,945500.0,0.0137175230449923,3.422573943044024,0.046949236936896566,2.33,103429.87321053719,36221.618838199734,0.03750893141958841,0.03830948581512399,,2025-10-29
강원랜드,강원랜드,60.0,17040.0,1022400.0,0.0095606623092027,3.3509072552282797,0.03203689269669488,2.33,76318.02948692496,32510.48366735076,0.03366590288919611,0.03179820389999096,,2025-10-29
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,25500.0,459000.0,0.0141010777353452,3.148969016416757,0.0444038568866862,2.33,47488.59282460429,25862.982872861034,0.026782150605070776,0.05634636791472992,,2025-10-29
KT,KT,16.0,49750.0,796000.0,0.0114860999834101,2.780660555986316,0.03193894516598354,2.33,59236.52282044636,17410.076791295687,0.018028829116985275,0.021871955767959406,,2025-10-29
