name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
세아베스틸지주,세아베스틸지주,32.0,72800.0,2329600.0,0.0568010699729479,3.6114552217274487,0.20513452075350888,2.33,1113463.6143453822,872237.9785490462,0.5434732756251583,0.3744153410667266,,2026-01-30
영원무역홀딩스,영원무역홀딩스,16.0,207000.0,3312000.0,0.0255991530788568,2.7468755915010785,0.07031768875541143,2.33,542638.7914179598,311957.3899268779,0.19437413725215566,0.09419003319048247,,2026-01-30
삼성물산,삼성물산,6.0,301500.0,1809000.0,0.0197997658009679,2.946663839067807,0.05834325390772354,2.33,245915.0649234375,103513.58589173651,0.06449715442323506,0.057221440515056114,,2026-01-30
현대지에프홀딩스,현대지에프홀딩스,90.0,9280.0,835200.0,0.0256765922058788,3.2335038779877823,0.08302536047121997,2.33,161568.67988276161,84643.63694295686,0.05273968316162783,0.10134535074587747,,2026-01-30
오리온홀딩스,오리온홀딩스,36.0,20900.0,752400.0,0.0160597729135324,3.0773110118452416,0.04942091603454719,2.33,86639.4125328364,41197.58761304482,0.025669356802327008,0.05475490113376505,,2026-01-30
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,28700.0,516600.0,0.0259659992259701,3.140350375338672,0.08154233541531887,2.33,98150.71520804019,40150.04821804485,0.02501665687369736,0.07771979910577788,,2026-01-30
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,108700.0,1087000.0,0.0147493672346881,3.2121948721146376,0.047377841798200766,2.33,119994.33370072106,39745.05787851025,0.024764315847697147,0.03656399068860188,,2026-01-30
LG유플러스,LG유플러스,62.0,16000.0,992000.0,0.0210242071956358,2.666269809602107,0.05605620891654311,2.33,129566.07904134107,34861.55939027433,0.021721509887416612,0.03514270099826041,,2026-01-30
강원랜드,강원랜드,60.0,17440.0,1046400.0,0.0102476205416931,3.4760821819821404,0.03562157117269356,2.33,86849.38013499824,28180.947257420787,0.017558959931654818,0.02693133338820794,,2026-01-30
LG디스플레이,LG디스플레이,84.0,11670.0,980280.0,0.0192724414459471,2.633464524514795,0.05075329084869031,2.33,115923.17577084914,27801.16810727361,0.017322327471454027,0.028360435903286418,,2026-01-30
KT,KT,16.0,56900.0,910400.0,0.0140987329791627,2.6369725365575825,0.037177971666310705,2.33,78863.10319367159,20643.642560612687,0.012862622723576174,0.022675354306472634,,2026-01-30
