name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
영원무역홀딩스,영원무역홀딩스,16.0,151300.0,2420800.0,0.0376460838025474,2.685534734127517,0.10109986565561636,2.33,570250.1526353405,446159.50541390275,0.3468620003698682,0.18430250554110325,,2025-11-12
삼성물산,삼성물산,6.0,228500.0,1371000.0,0.0310632121926996,2.922693134122944,0.09078823699940725,2.33,290016.6679180165,173804.7138416594,0.13512264108528374,0.12677222016167716,,2025-11-12
현대지에프홀딩스,현대지에프홀딩스,90.0,8920.0,802800.0,0.0347281371154443,3.316966792495774,0.11519207757716872,2.33,215469.54571795595,153742.7120996971,0.11952564949102154,0.19150811173355392,,2025-11-12
세아베스틸지주,세아베스틸지주,32.0,28850.0,923200.0,0.0328881130980843,3.6155959536482216,0.11891012864055868,2.33,255782.34567304558,120878.58927158639,0.09397578392448079,0.13093434713126775,,2025-11-12
LG디스플레이,LG디스플레이,84.0,13600.0,1142400.0,0.0302522306421726,2.4623243601073703,0.07449080445780823,2.33,198279.02737935827,88143.63331829074,0.06852633778201643,0.07715654177021249,,2025-11-12
오리온홀딩스,오리온홀딩스,36.0,20350.0,732600.0,0.0208860539623097,3.162735613566376,0.066057066693466,2.33,112756.63844894535,70250.03850853858,0.054615151279869295,0.09589139845555361,,2025-11-12
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,108100.0,1081000.0,0.0170904505433939,3.1510809736452257,0.05385339353831323,2.33,135642.15790675566,60140.427773486765,0.04675554107327367,0.05563406824559368,,2025-11-12
LG유플러스,LG유플러스,62.0,15550.0,964100.0,0.0209433774332198,3.263549334058992,0.06834974547513059,2.33,153537.65579729603,58954.80991178777,0.045833794975313376,0.06115009844599914,,2025-11-12
강원랜드,강원랜드,60.0,17630.0,1057800.0,0.0122564362266526,3.3289716891724197,0.04080132920867374,2.33,100561.97526605874,46685.4421581048,0.03629510446065553,0.04413446980346455,,2025-11-12
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,27700.0,498600.0,0.0236755883665759,3.1424473769093595,0.07439929055933218,2.33,86432.48301581746,43663.62460975819,0.03394582428875848,0.08757245208535537,,2025-11-12
KT,KT,16.0,49450.0,791200.0,0.0118273534089489,2.9700053383702056,0.035127302763369284,2.33,64757.04213506022,23850.309212482833,0.01854217126945897,0.03014447574884079,,2025-11-12
