asof,portfolio_value,z,portfolio_sigma_money,var_portfolio,var_portfolio_ratio,threshold_15pct_exceeded,names_used,names_total,names_missing_price,names_missing_in_corr
2025-09-16,11503420.0,2.33,445041.4584091016,1036946.5980932068,0.09014246181511296,False,11,11,0,0
