asof,portfolio_value,z,portfolio_sigma_money,var_portfolio,var_portfolio_ratio,threshold_15pct_exceeded,names_used,names_total,names_missing_price,names_missing_in_corr
2025-12-30,13062180.0,2.33,687650.2800808131,1602225.1525882946,0.12266138979774391,False,11,11,0,0
