name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
영원무역홀딩스,영원무역홀딩스,16.0,138700.0,2219200.0,0.0221375027223995,2.906104766795451,0.06433390218651247,2.33,332653.6240562787,233321.62974595602,0.26413298872870045,0.10513772068581291,,2025-09-30
LG디스플레이,LG디스플레이,84.0,14410.0,1210440.0,0.0350037509053929,2.605835182463605,0.09121400562746508,2.33,257253.1586640816,142968.4938491043,0.1618482419119107,0.11811282992061094,,2025-09-30
현대지에프홀딩스,현대지에프홀딩스,90.0,8030.0,722700.0,0.0284738174588297,3.3441351969466737,0.09522029515550709,2.33,160340.598029702,106853.0600246603,0.12096357345802368,0.14785258063464826,,2025-09-30
삼성물산,삼성물산,6.0,184600.0,1107600.0,0.0199218685598341,3.2582996594978493,0.06491141754506836,2.33,167517.4145498983,97141.14209049677,0.10996914523878164,0.08770417306834305,,2025-09-30
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,115800.0,1158000.0,0.0187993776075133,3.0642522080726,0.057606034344213214,2.33,155429.14550549543,71754.28575103365,0.0812298198420338,0.06196397733249883,,2025-09-30
LG유플러스,LG유플러스,62.0,15350.0,951700.0,0.0170928794409519,3.468396491766411,0.05928488308718378,2.33,131461.91613538962,50136.412102817296,0.05675719129542231,0.05268089955113722,,2025-09-30
오리온홀딩스,오리온홀딩스,36.0,20300.0,730800.0,0.0146061470056665,3.182304776342349,0.046481211380091,2.33,79146.53341440928,46429.23715564927,0.052560464229861326,0.06353207054686545,,2025-09-30
세아베스틸지주,세아베스틸지주,32.0,25200.0,806400.0,0.0164037245967971,3.5836609665820136,0.05878538754410304,2.33,110452.57008126573,44540.81490564244,0.05042266580363236,0.05523414546830659,,2025-09-30
강원랜드,강원랜드,60.0,18360.0,1101600.0,0.0098820315139371,3.30652254420718,0.03267515998339883,2.33,83868.24803386931,38612.42235008464,0.043711397560900575,0.03505121854582847,,2025-09-30
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,26650.0,479700.0,0.0158729960610066,3.394866205393281,0.05388669790585197,2.33,60229.21613606865,32253.930395356256,0.03651323301165387,0.06723771189359236,,2025-09-30
KT,KT,16.0,50500.0,808000.0,0.0124488720168824,2.817764777361304,0.03507799308705001,2.33,66039.23290540383,19337.640857383078,0.021891278919079084,0.023932723833394898,,2025-09-30
