name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
세아베스틸지주,세아베스틸지주,32.0,50200.0,1606400.0,0.0798001632486178,3.544362649317064,0.2828407180278052,2.33,1058647.9175948885,812785.8309524624,0.5072856518570176,0.5059672752443117,,2025-12-30
영원무역홀딩스,영원무역홀딩스,16.0,191500.0,3064000.0,0.0327135028172391,2.786232839437488,0.09114743584242237,2.33,650712.4821713543,415497.6243686558,0.25932536616183144,0.1356062742717545,,2025-12-30
삼성물산,삼성물산,6.0,239500.0,1437000.0,0.0248178406490386,2.8271607751077634,0.07016402560583693,2.33,234923.89217371927,96465.18170651737,0.060207007455028334,0.0671295627741944,,2025-12-30
현대지에프홀딩스,현대지에프홀딩스,90.0,8320.0,748800.0,0.0208430174810367,3.250720416916276,0.06775482247574885,2.33,118212.10979272892,63499.90887508234,0.039632325564545164,0.08480222873274885,,2025-12-30
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,109600.0,1096000.0,0.0148343234472017,3.249887003685877,0.04820987497953348,2.33,123112.59353773507,41377.60741343514,0.02582508915591058,0.037753291435616,,2025-12-30
오리온홀딩스,오리온홀딩스,36.0,20650.0,743400.0,0.014386782275129,3.078472120770347,0.04428930814157761,2.33,76714.4849968057,36320.9904486056,0.022669092661497234,0.048857937111387674,,2025-12-30
강원랜드,강원랜드,60.0,18950.0,1137000.0,0.0117062168095739,3.4734391262454505,0.04066083148668617,2.33,107719.08138284387,35377.836784138795,0.022080440272072944,0.031115071929761474,,2025-12-30
LG디스플레이,LG디스플레이,84.0,11810.0,992040.0,0.0202604341768933,2.6282246192679004,0.05324897190076775,2.33,123082.5064967397,33720.082452860894,0.021045782734335564,0.03399064801102868,,2025-12-30
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,26850.0,483300.0,0.0191918735210303,3.2049840595931345,0.061509648708629676,2.33,69265.33880465208,27019.514136665188,0.016863743583738437,0.05590629864817957,,2025-12-30
LG유플러스,LG유플러스,62.0,14720.0,912640.0,0.0148103808809378,2.777232222877783,0.041131867015633504,2.33,87464.9079736343,22430.021291262074,0.013999294203456846,0.024577074521456514,,2025-12-30
KT,KT,16.0,52600.0,841600.0,0.0133930536341957,2.574150828314107,0.034475740106120124,2.33,67604.44409481392,17730.554158608687,0.011066206350565702,0.021067673667548345,,2025-12-30
