asof,portfolio_value,z,portfolio_sigma_money,var_portfolio,var_portfolio_ratio,threshold_15pct_exceeded,names_used,names_total,names_missing_price,names_missing_in_corr
2026-02-04,15477460.0,2.33,927034.4523304915,2159990.2739300453,0.13955715433475813,False,11,11,0,0
