name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
영원무역홀딩스,영원무역홀딩스,16.0,187700.0,3003200.0,0.0365421807037095,2.770520184007914,0.10124084920729169,2.33,708428.3877306585,578758.3225652683,0.44755714028187615,0.19271387938374676,,2025-12-05
삼성물산,삼성물산,6.0,244000.0,1464000.0,0.0337757328573026,2.846420858252809,0.09613995050780087,2.33,327944.9079761697,198229.61237634416,0.15329209961267778,0.13540274069422414,,2025-12-05
현대지에프홀딩스,현대지에프홀딩스,90.0,8380.0,754200.0,0.0262260751895129,3.236868748026504,0.08489036316432759,2.33,149176.64672358858,100458.50755082374,0.0776851418000327,0.13319876365794714,,2025-12-05
LG디스플레이,LG디스플레이,84.0,13270.0,1114680.0,0.0254904447327282,2.567982878981936,0.06545902565128128,2.33,170010.4694412206,72367.52694093446,0.055962224894491604,0.06492224399911585,,2025-12-05
세아베스틸지주,세아베스틸지주,32.0,28100.0,899200.0,0.0232068220529805,3.674125696849918,0.08526478124707902,2.33,178641.31272288016,70859.36007538399,0.05479595078127999,0.07880266912298041,,2025-12-05
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,121000.0,1210000.0,0.017856244261604,3.085561898801106,0.05509654694929119,2.33,155333.69481413666,68712.87631810803,0.05313606254363035,0.05678750108934548,,2025-12-05
오리온홀딩스,오리온홀딩스,36.0,20450.0,736200.0,0.017535928982031,3.09038013492915,0.05419268657359696,2.33,92959.20814327325,54142.01702884773,0.041868333232980955,0.07354253875149108,,2025-12-05
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,27950.0,503100.0,0.0255032686655877,3.108165855057508,0.07926838885873774,2.33,92920.22859315613,44209.91926739069,0.034187784897338765,0.08787501345138281,,2025-12-05
LG유플러스,LG유플러스,62.0,15300.0,948600.0,0.0183245834622797,2.8408270551163817,0.05205697247338239,2.33,115058.29872562374,41832.43410896381,0.032349261947289716,0.04409912935796312,,2025-12-05
강원랜드,강원랜드,60.0,17920.0,1075200.0,0.0103003044515384,3.4127217118267827,0.035152072640191157,2.33,88063.53481136913,35120.331601021826,0.027158754464963967,0.032663998884878934,,2025-12-05
KT,KT,16.0,53100.0,849600.0,0.0140872189185444,2.702220427335948,0.0380667707260441,2.33,75355.76119261366,28458.660065126365,0.022007245543437717,0.033496539624677926,,2025-12-05
