asof,portfolio_value,z,portfolio_sigma_money,var_portfolio,var_portfolio_ratio,threshold_15pct_exceeded,names_used,names_total,names_missing_price,names_missing_in_corr
2026-02-03,14995600.0,2.33,831336.667357916,1937014.4349439444,0.1291721861708731,False,11,11,0,0
