name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
영원무역홀딩스,영원무역홀딩스,16.0,175000.0,2800000.0,0.0357849304506024,2.8883200140220424,0.10335833082086174,2.33,674309.750275302,547049.7160190836,0.4234997128873102,0.19537489857824417,,2025-11-19
삼성물산,삼성물산,6.0,213000.0,1278000.0,0.0282279984635264,2.973035028627815,0.08392282822011612,2.33,249900.3625041686,142091.984542857,0.1100008150911623,0.11118308649675822,,2025-11-19
현대지에프홀딩스,현대지에프홀딩스,90.0,8140.0,732600.0,0.0322368538127573,3.2369802834756265,0.10435006019318147,2.33,178121.17004723265,121849.52831825096,0.09433007411785824,0.16632477247918503,,2025-11-19
세아베스틸지주,세아베스틸지주,32.0,26400.0,844800.0,0.0308527395790647,3.674574391067856,0.1133706867515168,2.33,223157.04587069765,97035.21597734133,0.07512002091036389,0.11486176133681503,,2025-11-19
LG디스플레이,LG디스플레이,84.0,12380.0,1039920.0,0.0310736875578162,2.584894570990661,0.08032220626885914,2.33,194621.79817145097,83715.09159659092,0.06480821800527972,0.08050147280232221,,2025-11-19
오리온홀딩스,오리온홀딩스,36.0,19780.0,712080.0,0.0200438808520686,3.119812708548528,0.06253315421091611,2.33,103751.65768968631,63356.00972205643,0.04904719103453576,0.08897316273741213,,2025-11-19
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,29550.0,531900.0,0.0310650192910682,3.1149359999955912,0.09676554693030585,2.33,119924.15498049516,61402.09088694531,0.04753456057071554,0.11543916316402578,,2025-11-19
LG유플러스,LG유플러스,62.0,15640.0,969680.0,0.021299353227459,3.217216378980732,0.06852462806507721,2.33,154821.41992719567,60137.372667174124,0.04655547624387574,0.0620177508736636,,2025-11-19
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,108300.0,1083000.0,0.0149489336050474,3.0396337255809858,0.04543928274737303,2.33,114661.03169189363,48489.280087808394,0.03753808034987237,0.044773111807763985,,2025-11-19
강원랜드,강원랜드,60.0,17560.0,1053600.0,0.0112552584118806,3.3233088070514194,0.037404699405842366,2.33,91824.34771500956,40652.423731471245,0.03147116116563483,0.03858430498431212,,2025-11-19
KT,KT,16.0,49600.0,793600.0,0.0124482180015405,2.985683670373437,0.03716644121244814,2.33,68724.0204486433,25957.0288183239,0.020094689623391247,0.032707949619863785,,2025-11-19
