name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
영원무역홀딩스,영원무역홀딩스,16.0,133400.0,2134400.0,0.0219258417863583,2.9859451617686363,0.06546936119968116,2.33,325589.0845889168,226842.53632484935,0.24852561607634485,0.10627929925264681,,2025-10-10
LG디스플레이,LG디스플레이,84.0,15620.0,1312080.0,0.0361754312226891,2.619963478648207,0.09477830862779549,2.33,289751.1650195539,161778.49482328203,0.1772423318185919,0.1232992613432733,,2025-10-10
삼성물산,삼성물산,6.0,202500.0,1215000.0,0.0227312419764947,3.2010607757169,0.07276408707428668,2.33,205991.49230295187,120807.77802105469,0.13235536837985878,0.0994302699761767,,2025-10-10
현대지에프홀딩스,현대지에프홀딩스,90.0,7860.0,707400.0,0.0265885858659763,3.353252776931221,0.08915824938975923,2.33,146954.37129067554,95396.6235169503,0.10451525104269462,0.1348552778017392,,2025-10-10
세아베스틸지주,세아베스틸지주,32.0,23500.0,752000.0,0.0248279046502442,3.5994224388559446,0.08936611710786482,2.33,156583.73575171642,68731.03823292143,0.07530079630189902,0.09139765722462957,,2025-10-10
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,110200.0,1102000.0,0.0185775946610506,3.1243066756503586,0.05804210301704685,2.33,149032.38623275052,65859.17013055128,0.07215441643419447,0.05976331227817721,,2025-10-10
오리온홀딩스,오리온홀딩스,36.0,19710.0,709560.0,0.0143823110336505,3.206751133630003,0.046120492211378046,2.33,76249.8475366676,43520.345925320806,0.04768030263714334,0.06133427183792887,,2025-10-10
LG유플러스,LG유플러스,62.0,15170.0,940540.0,0.0157188950649091,3.4630067270004905,0.054434639350795025,2.33,119291.23676934245,42295.98206004347,0.046338906138719806,0.04496989182814497,,2025-10-10
강원랜드,강원랜드,60.0,17800.0,1068000.0,0.0104199016160713,3.283087928874887,0.03420945321578761,2.33,85128.17176029453,39354.41031554443,0.043116159903033725,0.036848698797326246,,2025-10-10
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,25950.0,467100.0,0.0153832354536425,3.1632419390897017,0.04866089554585355,2.33,52959.745041060894,27870.051389111064,0.030534051522150375,0.05966613442327352,,2025-10-10
KT,KT,16.0,49850.0,797600.0,0.0134999718348484,2.8485973173193626,0.0384559835526361,2.33,71466.90748208735,20296.708780465102,0.02223679974536891,0.02544722765855705,,2025-10-10
