asof,portfolio_value,z,portfolio_sigma_money,var_portfolio,var_portfolio_ratio,threshold_15pct_exceeded,names_used,names_total,names_missing_price,names_missing_in_corr
2025-10-20,11216560.0,2.33,390305.59492530045,909412.0361759501,0.08107762417139926,False,11,11,0,0
