asof,portfolio_value,z,portfolio_sigma_money,var_portfolio,var_portfolio_ratio,threshold_15pct_exceeded,names_used,names_total,names_missing_price,names_missing_in_corr
2025-11-05,11106120.0,2.33,383957.7269110941,894621.5037028493,0.08055211934526632,False,11,11,0,0
