asof,portfolio_value,z,portfolio_sigma_money,var_portfolio,var_portfolio_ratio,threshold_15pct_exceeded,names_used,names_total,names_missing_price,names_missing_in_corr
2026-01-21,14271600.0,2.33,750080.4428247267,1747687.4317816133,0.12245910982522025,False,11,11,0,0
