name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
영원무역홀딩스,영원무역홀딩스,16.0,157600.0,2521600.0,0.0378424463067965,2.7055699702641185,0.1023853863290009,2.33,601547.7270895962,477576.4051354191,0.37474009287295934,0.1893941961990082,,2025-11-13
삼성물산,삼성물산,6.0,225000.0,1350000.0,0.0303533168544518,2.910093997158919,0.08833100517200282,2.33,277845.1767685349,163955.761103204,0.12865124089505545,0.12144871192829924,,2025-11-13
현대지에프홀딩스,현대지에프홀딩스,90.0,8670.0,780300.0,0.0343826562981334,3.2621763988386423,0.11216228990515158,2.33,203922.14711426618,143379.1695326235,0.11250539752161275,0.1837487755127816,,2025-11-13
세아베스틸지주,세아베스틸지주,32.0,28750.0,920000.0,0.0318975551534495,3.592312912519333,0.11458599925553423,2.33,245626.54800416317,113333.56716237242,0.08892950118004356,0.12318865995910046,,2025-11-13
LG디스플레이,LG디스플레이,84.0,13460.0,1130640.0,0.02943993876008,2.4690797722105797,0.07268955728763174,2.33,191492.73005043293,83306.92933337385,0.0653684857535988,0.07368121535888864,,2025-11-13
오리온홀딩스,오리온홀딩스,36.0,20000.0,720000.0,0.020690870635595,3.139126979038866,0.06495127023199931,2.33,108962.25094120204,67405.70706712193,0.0528912665175288,0.0936190375932249,,2025-11-13
LG유플러스,LG유플러스,62.0,15380.0,953560.0,0.0204831154702555,3.27620541996395,0.0671068939213985,2.33,149097.7479587148,56427.22951772859,0.044276779595175945,0.05917533193268236,,2025-11-13
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,107500.0,1075000.0,0.016625796315445,3.0988129781281923,0.05152023339401685,2.33,129045.3045936637,55872.98472382188,0.0438418800831616,0.05197486951053198,,2025-11-13
강원랜드,강원랜드,60.0,17440.0,1046400.0,0.0121758674721972,3.3016241545666225,0.040200138149008316,2.33,98012.43922275497,45053.37213042992,0.03535204979737213,0.04305559263229159,,2025-11-13
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,27600.0,496800.0,0.0229714274139152,3.141070518730205,0.07215487342299987,2.33,83522.44080155296,41337.69380462325,0.0324364668122705,0.08320791828627869,,2025-11-13
KT,KT,16.0,50700.0,811200.0,0.0129955721706642,2.958859451373136,0.03845207154317147,2.33,72678.10661546222,26771.543344137466,0.021006838971221374,0.0330023956411951,,2025-11-13
