name,name_key,shares,close,position_value,ewma_sigma_daily,scale_10d,sigma_10d,z,var_individual,cvar,cvar_port_pct,cvar_pos_pct,note,last_date
세아베스틸지주,세아베스틸지주,32.0,73600.0,2355200.0,0.0638206865875383,3.66891532544069,0.23415269510116635,2.33,1284940.076080282,1064393.748072143,0.626065857914326,0.4519334867833487,,2026-01-20
영원무역홀딩스,영원무역홀딩스,16.0,185100.0,2961600.0,0.026187114035358,2.758065435377361,0.07222577407320627,2.33,498395.9763138339,253466.40221115205,0.14908642674780817,0.08558427951484064,,2026-01-20
삼성물산,삼성물산,6.0,296000.0,1776000.0,0.0226011727799929,2.9294524086653326,0.06620906003901154,2.33,273978.3871662329,109028.21024066253,0.06412931314639535,0.06138975801839107,,2026-01-20
현대지에프홀딩스,현대지에프홀딩스,90.0,8550.0,769500.0,0.0248627129647299,3.2255482219589227,0.08019587959645957,2.33,143785.99938427826,70376.00371502005,0.04139446818644739,0.09145679495129311,,2026-01-20
오리온홀딩스,오리온홀딩스,36.0,21100.0,759600.0,0.015764966496296,3.123855677517188,0.04924748009532251,2.33,87161.53910134826,38519.53971266228,0.022656811654852307,0.0507102945137734,,2026-01-20
동아쏘시오홀딩스,동아쏘시오홀딩스,10.0,103700.0,1037000.0,0.0132637457437896,3.233338213560905,0.04288617596835072,2.33,103622.00723648869,31987.637574525994,0.01881481152723831,0.03084632360127868,,2026-01-20
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,18.0,26000.0,468000.0,0.0232790329312981,3.119455569275331,0.0726179089248817,2.33,79185.47260804799,31520.427898368802,0.018540003424260425,0.0673513416631812,,2026-01-20
LG디스플레이,LG디스플레이,84.0,12470.0,1047480.0,0.0189850966830572,2.602845357423765,0.049415270761736754,2.33,120604.31321478436,29771.44006133672,0.01751126610533454,0.028421965155742086,,2026-01-20
강원랜드,강원랜드,60.0,17940.0,1076400.0,0.0112467758976981,3.4793606089853166,0.03913158903653624,2.33,98142.49488270133,29283.92520119811,0.017224514694297526,0.02720543032441296,,2026-01-20
LG유플러스,LG유플러스,62.0,15430.0,956660.0,0.0159716648982737,2.7545863173064857,0.04399532959338901,2.33,98066.37278053087,22932.098974068027,0.013488433433567142,0.023971002209842607,,2026-01-20
KT,KT,16.0,55200.0,883200.0,0.0148146831981445,2.5982172623680837,0.038491765621933446,2.33,79210.51083568948,18851.206936420156,0.011088093165472492,0.021344210752287315,,2026-01-20
