asof,portfolio_value,z,portfolio_sigma_money,var_portfolio,var_portfolio_ratio,threshold_15pct_exceeded,names_used,names_total,names_missing_price,names_missing_in_corr
2025-12-01,11874280.0,2.33,514835.4042009431,1199566.4917881975,0.10102225076284184,False,11,11,0,0
