asof,portfolio_value,z,portfolio_sigma_money,var_portfolio,var_portfolio_ratio,threshold_15pct_exceeded,names_used,names_total,names_missing_price,names_missing_in_corr
2025-09-29,11295480.0,2.33,388910.9558653458,906162.5271662557,0.08022346347089772,False,11,11,0,0
