asof,portfolio_value,z,portfolio_sigma_money,var_portfolio,var_portfolio_ratio,threshold_15pct_exceeded,names_used,names_total,names_missing_price,names_missing_in_corr
2025-12-17,13265380.0,2.33,690027.7226514373,1607764.5937778489,0.12120004053995052,False,11,11,0,0
